Alpha,objective_nitrogen_kharif,objective_water_kharif,nitrogen_mt_kharif,water_bcm_kharif,solve_status_kharif,solve_status_code_kharif,is_valid_kharif,variable_count_kharif,constraint_count_kharif,income_mode_kharif,objective_mode_kharif,objective_nitrogen_rabi,objective_water_rabi,nitrogen_mt_rabi,water_bcm_rabi,solve_status_rabi,solve_status_code_rabi,is_valid_rabi,variable_count_rabi,constraint_count_rabi,income_mode_rabi,objective_mode_rabi,objective_nitrogen,objective_water,nitrogen_mt,water_bcm,is_valid,solve_status,income_mode,objective_mode,nitrogen_pct_of_2017_baseline,water_pct_of_2017_baseline
0.46,5119392982.191076,313329436943.28735,5.119392982191076,313.32943694328736,Optimal,1,True,2459,3235,profit,normalized,2926964944.1474414,101391813399.06157,2.9269649441474415,101.39181339906158,Optimal,1,True,1788,2529,profit,normalized,8046357926.338518,414721250342.34894,8.046357926338517,414.7212503423489,True,Optimal|Optimal,profit,normalized,97.11565509608849,88.69409412712045
0.47,5118401718.629563,313387258149.70935,5.118401718629563,313.38725814970934,Optimal,1,True,2459,3235,profit,normalized,2926962159.7567525,101391900729.51894,2.9269621597567523,101.39190072951894,Optimal,1,True,1788,2529,profit,normalized,8045363878.386316,414779158879.2283,8.045363878386317,414.77915887922825,True,Optimal|Optimal,profit,normalized,97.10365741726798,88.70647869920714
0.48,5118306193.330334,313393179863.4527,5.1183061933303335,313.3931798634527,Optimal,1,True,2459,3235,profit,normalized,2926757161.9277806,101398469971.63551,2.926757161927781,101.3984699716355,Optimal,1,True,1788,2529,profit,normalized,8045063355.258114,414791649835.0882,8.045063355258113,414.7916498350882,True,Optimal|Optimal,profit,normalized,97.10003024821411,88.70915006946815
0.49,5117615911.772119,313437117360.42664,5.117615911772119,313.4371173604266,Optimal,1,True,2459,3235,profit,normalized,2922585025.6655364,101541243446.7173,2.9225850256655366,101.5412434467173,Optimal,1,True,1788,2529,profit,normalized,8040200937.4376545,414978360807.1439,8.040200937437655,414.97836080714393,True,Optimal|Optimal,profit,normalized,97.04134321287367,88.7490808917166
0.5,5117566058.6758585,313440460464.9682,5.117566058675859,313.4404604649682,Optimal,1,True,2459,3235,profit,normalized,2921994847.005318,101561513986.72482,2.921994847005318,101.56151398672482,Optimal,1,True,1788,2529,profit,normalized,8039560905.681177,415001974451.693,8.039560905681178,415.001974451693,True,Optimal|Optimal,profit,normalized,97.03361833860363,88.75413100865802
0.51,5117237475.822119,313463012969.75885,5.117237475822119,313.46301296975884,Optimal,1,True,2459,3235,profit,normalized,2921855918.8191247,101566628518.35269,2.9218559188191247,101.56662851835269,Optimal,1,True,1788,2529,profit,normalized,8039093394.641243,415029641488.1116,8.039093394641244,415.02964148811157,True,Optimal|Optimal,profit,normalized,97.027975706083,88.76004800165103
0.52,5116943267.032493,313484310832.9421,5.116943267032493,313.48431083294207,Optimal,1,True,2459,3235,profit,normalized,2920961945.6538405,101601136692.5775,2.9209619456538407,101.6011366925775,Optimal,1,True,1788,2529,profit,normalized,8037905212.686333,415085447525.5196,8.037905212686333,415.0854475255196,True,Optimal|Optimal,profit,normalized,97.01363492358479,88.7719829240372
0.53,5115594011.14559,313584362121.9174,5.11559401114559,313.5843621219174,Optimal,1,True,2459,3235,profit,normalized,2920961945.6538405,101601136692.5775,2.9209619456538407,101.6011366925775,Optimal,1,True,1788,2529,profit,normalized,8036555956.799431,415185498814.49493,8.03655595679943,415.1854988144949,True,Optimal|Optimal,profit,normalized,96.99735005649978,88.79338032876288
0.54,5114008386.986582,313710782839.3249,5.1140083869865816,313.7107828393249,Optimal,1,True,2459,3235,profit,normalized,2920864680.496402,101605195492.16054,2.920864680496402,101.60519549216053,Optimal,1,True,1788,2529,profit,normalized,8034873067.482984,415315978331.4854,8.034873067482984,415.31597833148544,True,Optimal|Optimal,profit,normalized,96.97703839501055,88.82128524695085
0.55,5113883234.44999,313720859742.2147,5.1138832344499905,313.7208597422147,Optimal,1,True,2459,3235,profit,normalized,2920845906.309157,101605986819.85178,2.920845906309157,101.60598681985178,Optimal,1,True,1788,2529,profit,normalized,8034729140.759148,415326846562.0665,8.034729140759147,415.3268465620665,True,Optimal|Optimal,profit,normalized,96.97530126894692,88.82360957411123
0.56,5113788872.176853,313728939928.6666,5.113788872176853,313.72893992866665,Optimal,1,True,2459,3235,profit,normalized,2920820443.5289335,101607134882.05806,2.9208204435289336,101.60713488205806,Optimal,1,True,1788,2529,profit,normalized,8034609315.705787,415336074810.7247,8.034609315705787,415.33607481072465,True,Optimal|Optimal,profit,normalized,96.97385503840874,88.82558316758984
0.57,5113682151.670425,313738370197.6152,5.113682151670425,313.73837019761515,Optimal,1,True,2459,3235,profit,normalized,2919279995.054556,101678854280.0338,2.919279995054556,101.6788542800338,Optimal,1,True,1788,2529,profit,normalized,8032962146.724981,415417224477.649,8.032962146724982,415.417224477649,True,Optimal|Optimal,profit,normalized,96.95397450412365,88.8429381890425
0.58,5112067786.81197,313888813961.1748,5.11206778681197,313.88881396117483,Optimal,1,True,2459,3235,profit,normalized,2918529358.9098,101715652334.6177,2.9185293589098,101.7156523346177,Optimal,1,True,1788,2529,profit,normalized,8030597145.721769,415604466295.7925,8.030597145721769,415.60446629579246,True,Optimal|Optimal,profit,normalized,96.92543008392353,88.88298254034893
0.59,5111663269.1876955,313927682345.13885,5.111663269187695,313.92768234513886,Optimal,1,True,2459,3235,profit,normalized,2918528431.2959714,101715699128.68658,2.9185284312959716,101.71569912868658,Optimal,1,True,1788,2529,profit,normalized,8030191700.483667,415643381473.82544,8.030191700483668,415.64338147382546,True,Optimal|Optimal,profit,normalized,96.92053655566338,88.89130510993172
0.6,5111603989.435067,313933682841.4751,5.111603989435067,313.9336828414751,Optimal,1,True,2459,3235,profit,normalized,2917624511.0370812,101762736760.1576,2.917624511037081,101.7627367601576,Optimal,1,True,1788,2529,profit,normalized,8029228500.472149,415696419601.6327,8.029228500472149,415.69641960163267,True,Optimal|Optimal,profit,normalized,96.90891119659241,88.90264807510694
0.61,5111155821.933113,313980358329.77106,5.111155821933113,313.98035832977104,Optimal,1,True,2459,3235,profit,normalized,2917606965.3967667,101763696216.5992,2.9176069653967667,101.7636962165992,Optimal,1,True,1788,2529,profit,normalized,8028762787.32988,415744054546.37024,8.02876278732988,415.74405454637025,True,Optimal|Optimal,profit,normalized,96.90329026382851,88.91283549200155
0.62,5109619957.476623,314146123012.6438,5.109619957476623,314.1461230126438,Optimal,1,True,2459,3235,profit,normalized,2916871085.6347656,101805502885.59216,2.9168710856347655,101.80550288559216,Optimal,1,True,1788,2529,profit,normalized,8026491043.111388,415951625898.23596,8.026491043111388,415.951625898236,True,Optimal|Optimal,profit,normalized,96.87587140799221,88.95722760599445
0.63,5109358571.225524,314175329044.73773,5.109358571225524,314.17532904473774,Optimal,1,True,2459,3235,profit,normalized,2915155077.425481,101906756577.64798,2.9151550774254806,101.90675657764798,Optimal,1,True,1788,2529,profit,normalized,8024513648.651005,416082085622.38574,8.024513648651006,416.08208562238576,True,Optimal|Optimal,profit,normalized,96.85200521161347,88.98512829119925
0.64,5108910027.068813,314229293782.45905,5.108910027068814,314.229293782459,Optimal,1,True,2459,3235,profit,normalized,2915141148.7183123,101907606388.92255,2.915141148718312,101.90760638892255,Optimal,1,True,1788,2529,profit,normalized,8024051175.787126,416136900171.3816,8.024051175787125,416.13690017138157,True,Optimal|Optimal,profit,normalized,96.8464233874452,88.99685116955224
0.65,5107879232.412229,314357312165.7433,5.107879232412229,314.3573121657433,Optimal,1,True,2459,3235,profit,normalized,2914983091.8484154,101917972856.496,2.9149830918484154,101.91797285649601,Optimal,1,True,1788,2529,profit,normalized,8022862324.260644,416275285022.23926,8.022862324260643,416.27528502223925,True,Optimal|Optimal,profit,normalized,96.83207452354142,89.02644675689581
0.66,5107484680.936056,314409259631.69617,5.107484680936056,314.40925963169616,Optimal,1,True,2459,3235,profit,normalized,2914958143.959325,101919632024.27713,2.914958143959325,101.91963202427713,Optimal,1,True,1788,2529,profit,normalized,8022442824.895381,416328891655.97327,8.02244282489538,416.3288916559733,True,Optimal|Optimal,profit,normalized,96.82701136875227,89.03791130522633
0.67,5107435088.894717,314415994436.9393,5.107435088894717,314.4159944369393,Optimal,1,True,2459,3235,profit,normalized,2914707679.4353104,101937317188.62177,2.91470767943531,101.93731718862176,Optimal,1,True,1788,2529,profit,normalized,8022142768.330028,416353311625.56104,8.022142768330028,416.35331162556105,True,Optimal|Optimal,profit,normalized,96.82338983088671,89.04313386635482
0.68,5107411329.589034,314419302364.01654,5.107411329589034,314.4193023640165,Optimal,1,True,2459,3235,profit,normalized,2914706550.662265,101937401666.9917,2.914706550662265,101.9374016669917,Optimal,1,True,1788,2529,profit,normalized,8022117880.251299,416356704031.00824,8.0221178802513,416.35670403100823,True,Optimal|Optimal,profit,normalized,96.82308944379332,89.04385938096928
0.69,5106025397.420168,314627556108.601,5.106025397420168,314.627556108601,Optimal,1,True,2459,3235,profit,normalized,2914668137.499262,101940384875.21399,2.914668137499262,101.940384875214,Optimal,1,True,1788,2529,profit,normalized,8020693534.91943,416567940983.815,8.02069353491943,416.567940983815,True,Optimal|Optimal,profit,normalized,96.80589828336349,89.08903543635566
0.7,5104892586.944087,314801538105.8531,5.104892586944087,314.80153810585307,Optimal,1,True,2459,3235,profit,normalized,2914654417.430854,101941520768.6169,2.914654417430854,101.9415207686169,Optimal,1,True,1788,2529,profit,normalized,8019547004.374941,416743058874.47,8.01954700437494,416.74305887446997,True,Optimal|Optimal,profit,normalized,96.79206021327823,89.12648691168825
0.71,5104524140.308863,314861474687.18304,5.104524140308863,314.86147468718303,Optimal,1,True,2459,3235,profit,normalized,2914633504.2921124,101943284198.5324,2.9146335042921123,101.9432841985324,Optimal,1,True,1788,2529,profit,normalized,8019157644.600975,416804758885.71545,8.019157644600975,416.80475888571544,True,Optimal|Optimal,profit,normalized,96.78736082880356,89.13968234500769
0.72,5104524140.308863,314861474687.18304,5.104524140308863,314.86147468718303,Optimal,1,True,2459,3235,profit,normalized,2913756300.3222904,102023143967.49701,2.9137563003222904,102.023143967497,Optimal,1,True,1788,2529,profit,normalized,8018280440.631153,416884618654.68005,8.018280440631154,416.88461865468,True,Optimal|Optimal,profit,normalized,96.77677340043385,89.15676150326078
0.73,5104272551.682086,314906472332.5973,5.104272551682086,314.9064723325973,Optimal,1,True,2459,3235,profit,normalized,2913659251.192667,102032339085.07722,2.913659251192667,102.03233908507723,Optimal,1,True,1788,2529,profit,normalized,8017931802.874753,416938811417.6745,8.017931802874752,416.9388114176745,True,Optimal|Optimal,profit,normalized,96.77256551104911,89.16835140374953
0.74,5104264853.143923,314907917987.2712,5.104264853143923,314.90791798727116,Optimal,1,True,2459,3235,profit,normalized,2913604656.361128,102037736838.23854,2.913604656361128,102.03773683823854,Optimal,1,True,1788,2529,profit,normalized,8017869509.505051,416945654825.5097,8.01786950950505,416.9456548255097,True,Optimal|Optimal,profit,normalized,96.77181366015431,89.1698149647756
0.75,5103897049.281173,314981044904.9996,5.103897049281173,314.9810449049996,Optimal,1,True,2459,3235,profit,normalized,2912998360.550634,102100838753.06468,2.9129983605506338,102.10083875306468,Optimal,1,True,1788,2529,profit,normalized,8016895409.831806,417081883658.0643,8.016895409831806,417.08188365806427,True,Optimal|Optimal,profit,normalized,96.76005674742908,89.19894945664804
0.76,5103685084.171042,315024732330.3384,5.103685084171042,315.0247323303384,Optimal,1,True,2459,3235,profit,normalized,2911892309.1246243,102224441237.51201,2.911892309124624,102.22444123751201,Optimal,1,True,1788,2529,profit,normalized,8015577393.295667,417249173567.8504,8.015577393295667,417.2491735678504,True,Optimal|Optimal,profit,normalized,96.74414892422428,89.23472680587437
0.77,5103516865.670508,315061812014.56744,5.1035168656705086,315.06181201456747,Optimal,1,True,2459,3235,profit,normalized,2911845103.781479,102230030704.99083,2.911845103781479,102.23003070499082,Optimal,1,True,1788,2529,profit,normalized,8015361969.451987,417291842719.5583,8.015361969451988,417.2918427195583,True,Optimal|Optimal,profit,normalized,96.74154886244554,89.24385221662867
0.78,5103192907.240418,315137093617.1215,5.103192907240419,315.13709361712154,Optimal,1,True,2459,3235,profit,normalized,2910749746.525021,102368039911.9315,2.910749746525021,102.3680399119315,Optimal,1,True,1788,2529,profit,normalized,8013942653.76544,417505133529.05304,8.01394265376544,417.505133529053,True,Optimal|Optimal,profit,normalized,96.72441840740625,89.28946751875789
0.79,5103017514.02864,315181454681.094,5.10301751402864,315.181454681094,Optimal,1,True,2459,3235,profit,normalized,2910653148.0552998,102380589737.07872,2.9106531480553,102.38058973707872,Optimal,1,True,1788,2529,profit,normalized,8013670662.08394,417562044418.1727,8.013670662083939,417.5620444181727,True,Optimal|Optimal,profit,normalized,96.72113559913804,89.30163872954653
0.8,5103009540.805207,315183529043.57556,5.103009540805207,315.18352904357556,Optimal,1,True,2459,3235,profit,normalized,2908987455.739995,102611373942.56194,2.908987455739995,102.61137394256194,Optimal,1,True,1788,2529,profit,normalized,8011996996.545202,417794902986.1375,8.011996996545202,417.7949029861375,True,Optimal|Optimal,profit,normalized,96.7009352641922,89.35143887778663
