source_endpoint,crop_name,state_name,agriculture_year,year_code,season_name,production_tonnes
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Madhya Pradesh,2015 - 2016,2015,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Madhya Pradesh,2015 - 2016,2015,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Madhya Pradesh,2016 - 2017,2016,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Madhya Pradesh,2016 - 2017,2016,Kharif,5399220.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Madhya Pradesh,2016 - 2017,2016,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Madhya Pradesh,2016 - 2017,2016,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Madhya Pradesh,2016 - 2017,2016,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Madhya Pradesh,2017 - 2018,2017,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Madhya Pradesh,2017 - 2018,2017,Kharif,4866870.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Madhya Pradesh,2017 - 2018,2017,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Madhya Pradesh,2017 - 2018,2017,Summer,26270.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Madhya Pradesh,2017 - 2018,2017,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2011 - 2012,2011,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2011 - 2012,2011,Kharif,2782700.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2011 - 2012,2011,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2011 - 2012,2011,Summer,64000.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2011 - 2012,2011,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2012 - 2013,2012,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2012 - 2013,2012,Kharif,3000900.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2012 - 2013,2012,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2012 - 2013,2012,Summer,76000.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2012 - 2013,2012,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2013 - 2014,2013,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2013 - 2014,2013,Kharif,3014700.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2013 - 2014,2013,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2013 - 2014,2013,Summer,91490.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2013 - 2014,2013,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2014 - 2015,2014,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2014 - 2015,2014,Kharif,2835100.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2014 - 2015,2014,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2014 - 2015,2014,Summer,111200.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2014 - 2015,2014,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2015 - 2016,2015,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2015 - 2016,2015,Kharif,2516100.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2015 - 2016,2015,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2015 - 2016,2015,Summer,76000.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2015 - 2016,2015,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2016 - 2017,2016,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2016 - 2017,2016,Kharif,3417900.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2016 - 2017,2016,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2016 - 2017,2016,Summer,161500.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2016 - 2017,2016,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2017 - 2018,2017,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2017 - 2018,2017,Kharif,2667700.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2017 - 2018,2017,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2017 - 2018,2017,Summer,61600.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Maharashtra,2017 - 2018,2017,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2011 - 2012,2011,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2011 - 2012,2011,Kharif,591000.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2011 - 2012,2011,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2011 - 2012,2011,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2011 - 2012,2011,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2012 - 2013,2012,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2012 - 2013,2012,Kharif,257580.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2012 - 2013,2012,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2012 - 2013,2012,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2012 - 2013,2012,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2013 - 2014,2013,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2013 - 2014,2013,Kharif,597670.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2013 - 2014,2013,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2013 - 2014,2013,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2013 - 2014,2013,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2014 - 2015,2014,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2014 - 2015,2014,Kharif,501980.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2014 - 2015,2014,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2014 - 2015,2014,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2014 - 2015,2014,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2015 - 2016,2015,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2015 - 2016,2015,Kharif,508140.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2015 - 2016,2015,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2015 - 2016,2015,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2015 - 2016,2015,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2016 - 2017,2016,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2016 - 2017,2016,Kharif,645600.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2016 - 2017,2016,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2016 - 2017,2016,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2016 - 2017,2016,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2017 - 2018,2017,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2017 - 2018,2017,Kharif,607820.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2017 - 2018,2017,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2017 - 2018,2017,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Manipur,2017 - 2018,2017,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2011 - 2012,2011,Autumn,42282.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2011 - 2012,2011,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2011 - 2012,2011,Rabi,53176.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2011 - 2012,2011,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2011 - 2012,2011,Winter,125124.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2012 - 2013,2012,Autumn,64409.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2012 - 2013,2012,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2012 - 2013,2012,Rabi,55697.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2012 - 2013,2012,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2012 - 2013,2012,Winter,142867.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2013 - 2014,2013,Autumn,47198.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2013 - 2014,2013,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2013 - 2014,2013,Rabi,57252.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2013 - 2014,2013,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2013 - 2014,2013,Winter,111289.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2014 - 2015,2014,Autumn,74775.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2014 - 2015,2014,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2014 - 2015,2014,Rabi,61160.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2014 - 2015,2014,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2014 - 2015,2014,Winter,158920.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2015 - 2016,2015,Autumn,75504.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2015 - 2016,2015,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2015 - 2016,2015,Rabi,61272.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2015 - 2016,2015,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2015 - 2016,2015,Winter,160722.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2016 - 2017,2016,Autumn,76984.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2016 - 2017,2016,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2016 - 2017,2016,Rabi,61720.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2016 - 2017,2016,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2016 - 2017,2016,Winter,162180.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2017 - 2018,2017,Autumn,76954.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2017 - 2018,2017,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2017 - 2018,2017,Rabi,61753.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2017 - 2018,2017,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Meghalaya,2017 - 2018,2017,Winter,162272.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2011 - 2012,2011,Autumn,26644.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2011 - 2012,2011,Kharif,24381.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2011 - 2012,2011,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2011 - 2012,2011,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2011 - 2012,2011,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2012 - 2013,2012,Autumn,27128.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2012 - 2013,2012,Kharif,29983.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2012 - 2013,2012,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2012 - 2013,2012,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2012 - 2013,2012,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2013 - 2014,2013,Autumn,25065.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2013 - 2014,2013,Kharif,32440.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2013 - 2014,2013,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2013 - 2014,2013,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2013 - 2014,2013,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2014 - 2015,2014,Autumn,23030.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2014 - 2015,2014,Kharif,35983.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2014 - 2015,2014,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2014 - 2015,2014,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2014 - 2015,2014,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2015 - 2016,2015,Autumn,23683.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2015 - 2016,2015,Kharif,36471.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2015 - 2016,2015,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2015 - 2016,2015,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2015 - 2016,2015,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2016 - 2017,2016,Autumn,23023.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2016 - 2017,2016,Kharif,36979.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2016 - 2017,2016,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2016 - 2017,2016,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2016 - 2017,2016,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2017 - 2018,2017,Autumn,23003.399999999998
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2017 - 2018,2017,Kharif,35027.5
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2017 - 2018,2017,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2017 - 2018,2017,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Mizoram,2017 - 2018,2017,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2011 - 2012,2011,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2011 - 2012,2011,Kharif,376390.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2011 - 2012,2011,Rabi,5830.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2011 - 2012,2011,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2011 - 2012,2011,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2012 - 2013,2012,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2012 - 2013,2012,Kharif,396230.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2012 - 2013,2012,Rabi,8370.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2012 - 2013,2012,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2012 - 2013,2012,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2013 - 2014,2013,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2013 - 2014,2013,Kharif,419640.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2013 - 2014,2013,Rabi,9180.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2013 - 2014,2013,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2013 - 2014,2013,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2014 - 2015,2014,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2014 - 2015,2014,Kharif,443450.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2014 - 2015,2014,Rabi,9770.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2014 - 2015,2014,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2014 - 2015,2014,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2015 - 2016,2015,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2015 - 2016,2015,Kharif,427240.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2015 - 2016,2015,Rabi,12220.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2015 - 2016,2015,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2015 - 2016,2015,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2016 - 2017,2016,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2016 - 2017,2016,Kharif,491660.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2016 - 2017,2016,Rabi,13400.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2016 - 2017,2016,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2016 - 2017,2016,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2017 - 2018,2017,Autumn,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2017 - 2018,2017,Kharif,509590.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2017 - 2018,2017,Rabi,14850.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2017 - 2018,2017,Summer,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Nagaland,2017 - 2018,2017,Winter,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2011 - 2012,2011,Autumn,418000.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2011 - 2012,2011,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2011 - 2012,2011,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2011 - 2012,2011,Summer,755000.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2011 - 2012,2011,Winter,4633000.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2012 - 2013,2012,Autumn,970000.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2012 - 2013,2012,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2012 - 2013,2012,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2012 - 2013,2012,Summer,868000.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2012 - 2013,2012,Winter,7658000.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2013 - 2014,2013,Autumn,851000.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2013 - 2014,2013,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2013 - 2014,2013,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2013 - 2014,2013,Summer,1025000.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2013 - 2014,2013,Winter,5734000.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2014 - 2015,2014,Autumn,1036000.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2014 - 2015,2014,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2014 - 2015,2014,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2014 - 2015,2014,Summer,1002000.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2014 - 2015,2014,Winter,7802000.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2015 - 2016,2015,Autumn,390000.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2015 - 2016,2015,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2015 - 2016,2015,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2015 - 2016,2015,Summer,782000.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2015 - 2016,2015,Winter,4702000.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2016 - 2017,2016,Autumn,657180.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2016 - 2017,2016,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2016 - 2017,2016,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2016 - 2017,2016,Summer,790210.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2016 - 2017,2016,Winter,8343100.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2017 - 2018,2017,Autumn,576490.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2017 - 2018,2017,Kharif,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2017 - 2018,2017,Rabi,0.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2017 - 2018,2017,Summer,693020.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Odisha,2017 - 2018,2017,Winter,5279130.0
https://data.desagri.gov.in/report/crop/horizontal_crop_vertical_year,Rice,Puducherry,2011 - 2012,2011,Autumn,0.0
