crop_name,year,mospi_state_ut,des_state_name,production_tonnes_total,value_output_inr_lakh,value_output_inr,unit_price_inr_per_tonne,unit_price_inr_per_kg,join_status,value_source,production_source
Bajra,2016-17,Himachal Pradesh,Himachal Pradesh,0.0,49.0,4900000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2016-17,Jammu & Kashmir,Jammu and Kashmir,6358.8,641.0,64100000.0,10080.518336793106,10.080518336793105,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2016-17,Jharkhand,,,49.0,4900000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2016-17,Karnataka,Karnataka,252814.0,36704.0,3670400000.0,14518.183328454912,14.518183328454912,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2016-17,Kerala,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2016-17,Lakshadweep,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2016-17,Madhya Pradesh,Madhya Pradesh,776000.0,135578.0,13557800000.0,17471.39175257732,17.471391752577322,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2016-17,Maharashtra,Maharashtra,798460.0,131428.0,13142800000.0,16460.185857776218,16.460185857776217,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2016-17,Manipur,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2016-17,Meghalaya,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2016-17,Mizoram,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2016-17,Nagaland,Nagaland,0.0,127.0,12700000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2016-17,Odisha,,,160.0,16000000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2016-17,Puducherry,Puducherry,0.0,5.0,500000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2016-17,Punjab,Punjab,0.0,92.0,9200000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2016-17,Rajasthan,Rajasthan,4163129.0,599603.0,59960300000.0,14402.700468806035,14.402700468806035,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2016-17,Sikkim,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2016-17,Tamil Nadu,Tamil Nadu,97000.0,24839.0,2483900000.0,25607.21649484536,25.60721649484536,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2016-17,Telangana,Telangana,13000.0,2385.0,238500000.0,18346.153846153848,18.346153846153847,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2016-17,Tripura,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2016-17,Uttar Pradesh,Uttar Pradesh,1730787.0,231947.0,23194700000.0,13401.244636110625,13.401244636110626,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2016-17,Uttarakhand,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2016-17,West Bengal,West Bengal,0.0,11.0,1100000.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2017-18,A & N Islands,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2017-18,Andhra Pradesh,Andhra Pradesh,91877.0,11481.0,1148100000.0,12496.054507656976,12.496054507656977,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2017-18,Arunachal Pradesh,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2017-18,Assam,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2017-18,Bihar,Bihar,4847.0,1212.0,121200000.0,25005.15782958531,25.00515782958531,matched,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2017-18,Chandigarh,,,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
Bajra,2017-18,Chhattisgarh,Chhattisgarh,0.0,0.0,0.0,,,missing_or_zero_production,MoSPI current-price state value of output,DES APY state-year production aggregated from district-year-season report
