crop,source_state,target_state,original_trade_qtl,optimized_trade_qtl,original_trade_kcal,optimized_trade_kcal,diff_trade_kcal
rice,dadra and nagar haveli,mizoram,0.0,0.0,0.0,0.0,0.0
rice,dadra and nagar haveli,nagaland,0.0,0.0,0.0,0.0,0.0
rice,dadra and nagar haveli,odisha,0.0,0.0,0.0,0.0,0.0
rice,dadra and nagar haveli,punjab,0.0,0.0,0.0,0.0,0.0
rice,dadra and nagar haveli,puducherry,0.0,0.0,0.0,0.0,0.0
rice,dadra and nagar haveli,rajasthan,0.0,0.0,0.0,0.0,0.0
rice,dadra and nagar haveli,sikkim,0.0,0.0,0.0,0.0,0.0
rice,dadra and nagar haveli,telangana,0.0,0.0,0.0,0.0,0.0
rice,dadra and nagar haveli,tamil nadu,0.0,0.0,0.0,0.0,0.0
rice,dadra and nagar haveli,tripura,0.0,0.0,0.0,0.0,0.0
rice,dadra and nagar haveli,uttarakhand,0.0,0.0,0.0,0.0,0.0
rice,dadra and nagar haveli,uttar pradesh,0.0,0.0,0.0,0.0,0.0
rice,dadra and nagar haveli,west bengal,0.0,0.0,0.0,0.0,0.0
rice,goa,andhra pradesh,0.0,0.0,0.0,0.0,0.0
rice,goa,andaman and nicobar,0.0,0.0,0.0,0.0,0.0
rice,goa,arunachal pradesh,0.0,0.0,0.0,0.0,0.0
rice,goa,assam,0.0,0.0,0.0,0.0,0.0
rice,goa,bihar,0.0,0.0,0.0,0.0,0.0
rice,goa,chhattisgarh,0.0,0.0,0.0,0.0,0.0
rice,goa,chandigarh,0.0,0.0,0.0,0.0,0.0
rice,goa,daman and diu,0.0,0.0,0.0,0.0,0.0
rice,goa,delhi,0.0,0.0,0.0,0.0,0.0
rice,goa,dadra and nagar haveli,0.0,0.0,0.0,0.0,0.0
rice,goa,gujarat,0.0,0.0,0.0,0.0,0.0
rice,goa,himachal pradesh,0.0,0.0,0.0,0.0,0.0
rice,goa,haryana,0.0,0.0,0.0,0.0,0.0
rice,goa,jharkhand,0.0,0.0,0.0,0.0,0.0
rice,goa,jammu and kashmir,0.0,0.0,0.0,0.0,0.0
rice,goa,kerala,2215.0,0.0,788540000.0,0.0,-788540000.0
rice,goa,karnataka,0.0,0.0,0.0,0.0,0.0
rice,goa,lakshadeep,0.0,0.0,0.0,0.0,0.0
rice,goa,maharashtra,4400.833333333333,0.0,1566696666.6666665,0.0,-1566696666.6666665
rice,goa,meghalaya,0.0,0.0,0.0,0.0,0.0
rice,goa,manipur,0.0,0.0,0.0,0.0,0.0
rice,goa,madhya pradesh,0.0,0.0,0.0,0.0,0.0
rice,goa,mizoram,0.0,0.0,0.0,0.0,0.0
rice,goa,nagaland,0.0,0.0,0.0,0.0,0.0
rice,goa,odisha,0.0,0.0,0.0,0.0,0.0
rice,goa,punjab,4528.833333333333,0.0,1612264666.6666665,0.0,-1612264666.6666665
rice,goa,puducherry,0.0,0.0,0.0,0.0,0.0
rice,goa,rajasthan,0.0,0.0,0.0,0.0,0.0
rice,goa,sikkim,0.0,0.0,0.0,0.0,0.0
rice,goa,telangana,0.0,0.0,0.0,0.0,0.0
rice,goa,tamil nadu,0.0,0.0,0.0,0.0,0.0
rice,goa,tripura,0.0,0.0,0.0,0.0,0.0
rice,goa,uttarakhand,0.0,0.0,0.0,0.0,0.0
rice,goa,uttar pradesh,0.0,0.0,0.0,0.0,0.0
rice,goa,west bengal,0.0,0.0,0.0,0.0,0.0
rice,gujarat,andhra pradesh,0.0,0.0,0.0,0.0,0.0
rice,gujarat,andaman and nicobar,0.0,0.0,0.0,0.0,0.0
rice,gujarat,arunachal pradesh,0.0,0.0,0.0,0.0,0.0
rice,gujarat,assam,0.0,0.0,0.0,0.0,0.0
rice,gujarat,bihar,49.25,51.214616470885154,17533000.0,18232403.463635113,699403.4636351131
rice,gujarat,chhattisgarh,0.0,0.0,0.0,0.0,0.0
rice,gujarat,chandigarh,0.0,0.0,0.0,0.0,0.0
rice,gujarat,daman and diu,0.0,0.0,0.0,0.0,0.0
rice,gujarat,delhi,0.0,0.0,0.0,0.0,0.0
rice,gujarat,dadra and nagar haveli,0.0,0.0,0.0,0.0,0.0
rice,gujarat,goa,0.0,0.0,0.0,0.0,0.0
rice,gujarat,himachal pradesh,0.0,0.0,0.0,0.0,0.0
rice,gujarat,haryana,5067.083333333333,5269.212782592507,1803881666.6666665,1875839750.6029325,71958083.93626595
rice,gujarat,jharkhand,0.0,0.0,0.0,0.0,0.0
rice,gujarat,jammu and kashmir,0.0,0.0,0.0,0.0,0.0
rice,gujarat,kerala,0.0,0.0,0.0,0.0,0.0
rice,gujarat,karnataka,0.0,0.0,0.0,0.0,0.0
rice,gujarat,lakshadeep,0.0,0.0,0.0,0.0,0.0
rice,gujarat,maharashtra,0.0,0.0,0.0,0.0,0.0
rice,gujarat,meghalaya,0.0,0.0,0.0,0.0,0.0
rice,gujarat,manipur,0.0,0.0,0.0,0.0,0.0
rice,gujarat,madhya pradesh,0.0,0.0,0.0,0.0,0.0
rice,gujarat,mizoram,0.0,0.0,0.0,0.0,0.0
rice,gujarat,nagaland,0.0,0.0,0.0,0.0,0.0
rice,gujarat,odisha,0.0,0.0,0.0,0.0,0.0
rice,gujarat,punjab,46968.4,48842.00187311923,16720750400.0,17387752666.83045,667002266.8304482
rice,gujarat,puducherry,0.0,0.0,0.0,0.0,0.0
rice,gujarat,rajasthan,0.0,0.0,0.0,0.0,0.0
rice,gujarat,sikkim,0.0,0.0,0.0,0.0,0.0
rice,gujarat,telangana,0.0,0.0,0.0,0.0,0.0
rice,gujarat,tamil nadu,0.0,0.0,0.0,0.0,0.0
rice,gujarat,tripura,0.0,0.0,0.0,0.0,0.0
rice,gujarat,uttarakhand,0.0,0.0,0.0,0.0,0.0
rice,gujarat,uttar pradesh,857.3333333333334,891.5329513578113,305210666.6666667,317385730.68338084,12175064.016714156
rice,gujarat,west bengal,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,andhra pradesh,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,andaman and nicobar,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,arunachal pradesh,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,assam,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,bihar,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,chhattisgarh,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,chandigarh,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,daman and diu,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,delhi,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,dadra and nagar haveli,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,goa,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,gujarat,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,haryana,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,jharkhand,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,jammu and kashmir,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,kerala,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,karnataka,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,lakshadeep,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,maharashtra,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,meghalaya,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,manipur,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,madhya pradesh,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,mizoram,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,nagaland,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,odisha,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,punjab,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,puducherry,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,rajasthan,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,sikkim,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,telangana,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,tamil nadu,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,tripura,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,uttarakhand,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,uttar pradesh,0.0,0.0,0.0,0.0,0.0
rice,himachal pradesh,west bengal,0.0,0.0,0.0,0.0,0.0
rice,haryana,andhra pradesh,0.0,0.0,0.0,0.0,0.0
rice,haryana,andaman and nicobar,0.0,0.0,0.0,0.0,0.0
rice,haryana,arunachal pradesh,8387.5,8393.753450632335,2985950000.0,2988176228.4251113,2226228.425111294
rice,haryana,assam,3229710.0,3232117.968052669,1149776760000.0,1150633996626.7502,857236626.7502441
rice,haryana,bihar,3240876.5,3243292.7934364527,1153752034000.0,1154612234463.3772,860200463.3771973
rice,haryana,chhattisgarh,0.0,0.0,0.0,0.0,0.0
rice,haryana,chandigarh,319520.0,319758.22385049704,113749120000.0,113833927690.77695,84807690.77694702
rice,haryana,daman and diu,0.0,0.0,0.0,0.0,0.0
rice,haryana,delhi,82128.33333333333,82189.56558108487,29237686666.666664,29259485346.866215,21798680.19955063
rice,haryana,dadra and nagar haveli,0.0,0.0,0.0,0.0,0.0
rice,haryana,goa,93316.66666666669,93386.2405764341,33220733333.33334,33245501645.210537,24768311.877197266
rice,haryana,gujarat,898581.4166666666,899251.3701126588,319894984333.3333,320133487760.10657,238503426.7732544
rice,haryana,himachal pradesh,30578.333333333332,30601.131556632183,10885886666.666666,10894002834.161057,8116167.494390488
rice,haryana,jharkhand,22824.166666666668,22841.18363232678,8125403333.333334,8131461373.108335,6058039.775000572
rice,haryana,jammu and kashmir,165255.83333333334,165379.04277541448,58831076666.66667,58874939228.047554,43862561.38088226
rice,haryana,kerala,327290.0,327534.0169129606,116515240000.0,116602110021.01398,86870021.01397705
rice,haryana,karnataka,3796134.3333333335,3798964.609178009,1351423822666.6667,1352431400867.371,1007578200.7043457
rice,haryana,lakshadeep,0.0,0.0,0.0,0.0,0.0
rice,haryana,maharashtra,3987184.6666666665,3990157.383504223,1419437741333.3333,1420496028527.5034,1058287194.170166
rice,haryana,meghalaya,1498.3333333333333,1499.4504425471375,533406666.6666666,533804357.54678094,397690.88011431694
rice,haryana,manipur,59469.166666666664,59513.504967459055,21171023333.333332,21186807768.415424,15784435.082092285
rice,haryana,madhya pradesh,81562.91666666667,81623.7273579101,29036398333.333336,29058046939.415997,21648606.082660675
rice,haryana,mizoram,53087.5,53127.080335075305,18899150000.0,18913240599.286808,14090599.286808014
rice,haryana,nagaland,279689.1666666667,279897.6939270123,99569343333.33334,99643579038.01639,74235704.68304443
rice,haryana,odisha,29274.166666666668,29295.992545182646,10421603333.333334,10429373346.085022,7770012.751688004
rice,haryana,punjab,0.0,0.0,0.0,0.0,0.0
rice,haryana,puducherry,0.0,0.0,0.0,0.0,0.0
rice,haryana,rajasthan,36212.0,36238.99850423823,12891472000.0,12901083467.50881,9611467.508810043
rice,haryana,sikkim,0.0,0.0,0.0,0.0,0.0
rice,haryana,telangana,0.0,0.0,0.0,0.0,0.0
rice,haryana,tamil nadu,1194803.0,1195693.8067452598,425349868000.0,425666995201.3125,317127201.3125
rice,haryana,tripura,335356.6666666667,335606.69782723,119386973333.33334,119475984426.49387,89011093.16052246
rice,haryana,uttarakhand,2215.0,2216.6514328644557,788540000.0,789127910.0997462,587910.0997462273
rice,haryana,uttar pradesh,3371655.8333333335,3374169.6316406927,1200309476666.6667,1201204388864.0867,894912197.4199219
rice,haryana,west bengal,273025.8333333333,273229.392626341,97197196666.66666,97269663774.9774,72467108.31074524
rice,jharkhand,andhra pradesh,53133.833333333336,58355.88541020368,18915644666.666668,20774695206.03251,1859050539.365841
rice,jharkhand,andaman and nicobar,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,arunachal pradesh,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,assam,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,bihar,2215.0,2432.692656912284,788540000.0,866038585.8607731,77498585.86077309
rice,jharkhand,chhattisgarh,43321.21666666667,47578.873893230724,15422353133.333334,16938079105.990137,1515725972.6568031
rice,jharkhand,chandigarh,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,daman and diu,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,delhi,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,dadra and nagar haveli,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,goa,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,gujarat,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,himachal pradesh,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,haryana,213.75,234.75758709480843,76095000.0,83573701.0057518,7478701.0057518035
rice,jharkhand,jammu and kashmir,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,kerala,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,karnataka,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,lakshadeep,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,maharashtra,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,meghalaya,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,manipur,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,madhya pradesh,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,mizoram,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,nagaland,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,odisha,72162.74166666667,79254.97596169666,25689936033.333336,28214771442.36401,2524835409.030674
rice,jharkhand,punjab,824.6666666666666,905.7158213996976,293581333.3333333,322434832.41829234,28853499.08495903
rice,jharkhand,puducherry,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,rajasthan,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,sikkim,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,telangana,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,tamil nadu,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,tripura,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,uttarakhand,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,uttar pradesh,0.0,0.0,0.0,0.0,0.0
rice,jharkhand,west bengal,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,andhra pradesh,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,andaman and nicobar,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,arunachal pradesh,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,assam,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,bihar,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,chhattisgarh,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,chandigarh,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,daman and diu,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,delhi,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,dadra and nagar haveli,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,goa,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,gujarat,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,himachal pradesh,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,haryana,1482.8333333333333,1108.1698006088106,527888666.6666666,394508449.01673657,-133380217.64993006
rice,jammu and kashmir,jharkhand,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,kerala,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,karnataka,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,lakshadeep,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,maharashtra,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,meghalaya,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,manipur,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,madhya pradesh,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,mizoram,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,nagaland,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,odisha,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,punjab,32392.36666666667,24207.87400938349,11531682533.333334,8618003147.340523,-2913679385.992811
rice,jammu and kashmir,puducherry,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,rajasthan,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,sikkim,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,telangana,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,tamil nadu,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,tripura,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,uttarakhand,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,uttar pradesh,0.0,0.0,0.0,0.0,0.0
rice,jammu and kashmir,west bengal,0.0,0.0,0.0,0.0,0.0
rice,kerala,andhra pradesh,12873.95,12873.949989713401,4583126200.0,4583126196.337971,-3.662029266357422
rice,kerala,andaman and nicobar,0.0,0.0,0.0,0.0,0.0
rice,kerala,arunachal pradesh,0.0,0.0,0.0,0.0,0.0
rice,kerala,assam,0.0,0.0,0.0,0.0,0.0
rice,kerala,bihar,0.0,0.0,0.0,0.0,0.0
rice,kerala,chhattisgarh,3066.0,3065.999997550191,1091496000.0,1091495999.127868,-0.8721320629119873
rice,kerala,chandigarh,0.0,0.0,0.0,0.0,0.0
rice,kerala,daman and diu,0.0,0.0,0.0,0.0,0.0
rice,kerala,delhi,0.0,0.0,0.0,0.0,0.0
rice,kerala,dadra and nagar haveli,0.0,0.0,0.0,0.0,0.0
rice,kerala,goa,0.0,0.0,0.0,0.0,0.0
rice,kerala,gujarat,0.0,0.0,0.0,0.0,0.0
rice,kerala,himachal pradesh,0.0,0.0,0.0,0.0,0.0
rice,kerala,haryana,4028.4166666666665,4028.4166634478634,1434116333.3333333,1434116332.1874394,-1.1458938121795654
rice,kerala,jharkhand,0.0,0.0,0.0,0.0,0.0
rice,kerala,jammu and kashmir,0.0,0.0,0.0,0.0,0.0
rice,kerala,karnataka,2207.5,2207.4999982361537,785870000.0,785869999.3720707,-0.6279293298721313
rice,kerala,lakshadeep,0.0,0.0,0.0,0.0,0.0
rice,kerala,maharashtra,0.0,0.0,0.0,0.0,0.0
rice,kerala,meghalaya,0.0,0.0,0.0,0.0,0.0
rice,kerala,manipur,0.0,0.0,0.0,0.0,0.0
rice,kerala,madhya pradesh,0.0,0.0,0.0,0.0,0.0
rice,kerala,mizoram,0.0,0.0,0.0,0.0,0.0
rice,kerala,nagaland,0.0,0.0,0.0,0.0,0.0
rice,kerala,odisha,0.0,0.0,0.0,0.0,0.0
rice,kerala,punjab,7690.5,7690.499993855103,2737818000.0,2737817997.8124166,-2.1875834465026855
rice,kerala,puducherry,0.0,0.0,0.0,0.0,0.0
rice,kerala,rajasthan,0.0,0.0,0.0,0.0,0.0
rice,kerala,sikkim,0.0,0.0,0.0,0.0,0.0
rice,kerala,telangana,58171.98333333334,58171.983286852505,20709226066.666668,20709226050.11949,-16.547176361083984
rice,kerala,tamil nadu,713125.8333333334,713125.8327635285,253872796666.6667,253872796463.81613,-202.85055541992188
rice,kerala,tripura,0.0,0.0,0.0,0.0,0.0
rice,kerala,uttarakhand,0.0,0.0,0.0,0.0,0.0
rice,kerala,uttar pradesh,0.0,0.0,0.0,0.0,0.0
rice,kerala,west bengal,0.0,0.0,0.0,0.0,0.0
rice,karnataka,andhra pradesh,58454.73333333334,11550.992548691514,20809885066.666668,4112153347.334179,-16697731719.332489
rice,karnataka,andaman and nicobar,0.0,0.0,0.0,0.0,0.0
rice,karnataka,arunachal pradesh,0.0,0.0,0.0,0.0,0.0
rice,karnataka,assam,2164.1666666666665,427.651819027941,770443333.3333333,152244047.57394698,-618199285.7593863
rice,karnataka,bihar,0.0,0.0,0.0,0.0,0.0
rice,karnataka,chhattisgarh,0.0,0.0,0.0,0.0,0.0
rice,karnataka,chandigarh,0.0,0.0,0.0,0.0,0.0
rice,karnataka,daman and diu,0.0,0.0,0.0,0.0,0.0
rice,karnataka,delhi,0.0,0.0,0.0,0.0,0.0
rice,karnataka,dadra and nagar haveli,0.0,0.0,0.0,0.0,0.0
rice,karnataka,goa,0.0,0.0,0.0,0.0,0.0
rice,karnataka,gujarat,0.0,0.0,0.0,0.0,0.0
rice,karnataka,himachal pradesh,0.0,0.0,0.0,0.0,0.0
rice,karnataka,haryana,53154.75,10503.685264909718,18923091000.0,3739311954.30786,-15183779045.69214
rice,karnataka,jharkhand,0.0,0.0,0.0,0.0,0.0
rice,karnataka,jammu and kashmir,0.0,0.0,0.0,0.0,0.0
rice,karnataka,kerala,2212.5,437.20276454338983,787650000.0,155644184.17744678,-632005815.8225532
rice,karnataka,lakshadeep,0.0,0.0,0.0,0.0,0.0
rice,karnataka,maharashtra,2176.6666666666665,430.12189114400536,774893333.3333333,153123393.2472659,-621769940.0860673
rice,karnataka,meghalaya,0.0,0.0,0.0,0.0,0.0
rice,karnataka,manipur,0.0,0.0,0.0,0.0,0.0
rice,karnataka,madhya pradesh,0.0,0.0,0.0,0.0,0.0
rice,karnataka,mizoram,0.0,0.0,0.0,0.0,0.0
rice,karnataka,nagaland,0.0,0.0,0.0,0.0,0.0
rice,karnataka,odisha,4803.974999999999,949.2931755016185,1710215099.9999998,337948370.4785762,-1372266729.5214236
rice,karnataka,punjab,186457.16666666663,36845.011857895704,66378751333.33332,13116824221.410872,-53261927111.92245
rice,karnataka,puducherry,0.0,0.0,0.0,0.0,0.0
rice,karnataka,rajasthan,0.0,0.0,0.0,0.0,0.0
rice,karnataka,sikkim,0.0,0.0,0.0,0.0,0.0
rice,karnataka,telangana,5114.333333333333,1010.6217727140082,1820702666.6666665,359781351.08618695,-1460921315.5804796
rice,karnataka,tamil nadu,12584.166666666666,2486.7039349791826,4479963333.333333,885266600.852589,-3594696732.480744
rice,karnataka,tripura,0.0,0.0,0.0,0.0,0.0
rice,karnataka,uttarakhand,0.0,0.0,0.0,0.0,0.0
rice,karnataka,uttar pradesh,0.0,0.0,0.0,0.0,0.0
rice,karnataka,west bengal,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,andhra pradesh,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,andaman and nicobar,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,arunachal pradesh,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,assam,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,bihar,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,chhattisgarh,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,chandigarh,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,daman and diu,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,delhi,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,dadra and nagar haveli,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,goa,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,gujarat,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,himachal pradesh,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,haryana,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,jharkhand,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,jammu and kashmir,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,kerala,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,karnataka,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,maharashtra,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,meghalaya,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,manipur,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,madhya pradesh,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,mizoram,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,nagaland,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,odisha,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,punjab,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,puducherry,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,rajasthan,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,sikkim,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,telangana,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,tamil nadu,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,tripura,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,uttarakhand,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,uttar pradesh,0.0,0.0,0.0,0.0,0.0
rice,lakshadeep,west bengal,0.0,0.0,0.0,0.0,0.0
rice,maharashtra,andhra pradesh,647123.6666666666,228742.80942914603,230376025333.3333,81432440156.77599,-148943585176.5573
rice,maharashtra,andaman and nicobar,0.0,0.0,0.0,0.0,0.0
rice,maharashtra,arunachal pradesh,0.0,0.0,0.0,0.0,0.0
rice,maharashtra,assam,110657.25,39114.70334423977,39393981000.0,13924834390.549358,-25469146609.45064
rice,maharashtra,bihar,0.0,0.0,0.0,0.0,0.0
rice,maharashtra,chhattisgarh,0.0,0.0,0.0,0.0,0.0
rice,maharashtra,chandigarh,4349.166666666667,1537.3268715906352,1548303333.3333335,547288366.2862661,-1001014967.0470674
rice,maharashtra,daman and diu,0.0,0.0,0.0,0.0,0.0
rice,maharashtra,delhi,0.0,0.0,0.0,0.0,0.0
rice,maharashtra,dadra and nagar haveli,0.0,0.0,0.0,0.0,0.0
rice,maharashtra,goa,14702.5,5196.983712487751,5234090000.0,1850126201.6456394,-3383963798.3543606
rice,maharashtra,gujarat,29323.666666666668,10365.218028028341,10439225333.333334,3690017617.9780893,-6749207715.355245
rice,maharashtra,himachal pradesh,0.0,0.0,0.0,0.0,0.0
rice,maharashtra,haryana,40039.916666666664,14153.15727026244,14254210333.333332,5038523988.2134285,-9215686345.119904
rice,maharashtra,jharkhand,17345.0,6131.0445497772525,6174820000.0,2182651859.7207017,-3992168140.2792983
rice,maharashtra,jammu and kashmir,0.0,0.0,0.0,0.0,0.0
rice,maharashtra,kerala,41247.5,14580.009228419556,14684110000.0,5190483285.317362,-9493626714.682638
rice,maharashtra,karnataka,7136.666666666667,2522.6417567162675,2540653333.3333335,898060465.3909912,-1642592867.9423423
rice,maharashtra,lakshadeep,0.0,0.0,0.0,0.0,0.0
rice,maharashtra,meghalaya,0.0,0.0,0.0,0.0,0.0
rice,maharashtra,manipur,0.0,0.0,0.0,0.0,0.0
rice,maharashtra,madhya pradesh,2170.0,767.0433365821065,772520000.0,273067427.8232299,-499452572.1767701
rice,maharashtra,mizoram,0.0,0.0,0.0,0.0,0.0
rice,maharashtra,nagaland,1093.3333333333333,386.46730322416425,389226666.6666666,137582359.94780248,-251644306.71886414
rice,maharashtra,odisha,0.0,0.0,0.0,0.0,0.0
rice,maharashtra,punjab,107777.05833333332,38096.62416175314,38368632766.666664,13562398201.584118,-24806234565.082546
rice,maharashtra,puducherry,0.0,0.0,0.0,0.0,0.0
rice,maharashtra,rajasthan,0.0,0.0,0.0,0.0,0.0
rice,maharashtra,sikkim,0.0,0.0,0.0,0.0,0.0
rice,maharashtra,telangana,0.0,0.0,0.0,0.0,0.0
rice,maharashtra,tamil nadu,7254.666666666667,2564.3519473691194,2582661333.3333335,912909293.2634065,-1669752040.069927
rice,maharashtra,tripura,0.0,0.0,0.0,0.0,0.0
rice,maharashtra,uttarakhand,0.0,0.0,0.0,0.0,0.0
