,state,district,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),crop
65488,West Bengal, HOOGHLY,2017,Rabi,186990.0,585819.0,3.132889459329376,rice
65489,West Bengal, HOOGHLY,2017,Rabi,64751.0,230877.0,3.5656128862874703,rice
65491,West Bengal, HOOGHLY,2018,Rabi,191232.0,604887.0,3.163105547188755,rice
65492,West Bengal, HOOGHLY,2018,Rabi,72734.0,259658.0,3.5699672780267826,rice
65494,West Bengal, HOOGHLY,2019,Rabi,190957.0,617441.0,3.2334033316401074,rice
65495,West Bengal, HOOGHLY,2019,Rabi,69815.0,257202.0,3.6840507054357947,rice
65497,West Bengal, HOWRAH,1997,Rabi,75073.0,106560.0,1.4194184327254806,rice
65498,West Bengal, HOWRAH,1997,Rabi,49396.0,135110.0,2.735241719977326,rice
65500,West Bengal, HOWRAH,1998,Rabi,73666.0,97630.0,1.3253061113675237,rice
65501,West Bengal, HOWRAH,1998,Rabi,49273.0,134846.0,2.73671178941814,rice
65503,West Bengal, HOWRAH,1999,Rabi,74379.0,122690.0,1.6495247314430148,rice
65504,West Bengal, HOWRAH,1999,Rabi,58326.0,170270.0,2.9192812810753352,rice
65506,West Bengal, HOWRAH,2000,Rabi,64094.0,90600.0,1.4135488501263769,rice
65507,West Bengal, HOWRAH,2000,Rabi,48370.0,132799.0,2.7454827372338224,rice
65509,West Bengal, HOWRAH,2001,Rabi,74006.0,159255.0,2.151920114585304,rice
65510,West Bengal, HOWRAH,2001,Rabi,47393.0,125242.0,2.6426265482244213,rice
65512,West Bengal, HOWRAH,2002,Rabi,75258.0,134623.0,1.788819793244572,rice
65513,West Bengal, HOWRAH,2002,Rabi,53350.0,140654.0,2.6364386129334583,rice
65515,West Bengal, HOWRAH,2003,Rabi,81513.0,169397.0,2.078159312011581,rice
65516,West Bengal, HOWRAH,2003,Rabi,55316.0,151835.0,2.7448658615951986,rice
65518,West Bengal, HOWRAH,2004,Rabi,80267.0,165102.0,2.0569100626658527,rice
65519,West Bengal, HOWRAH,2004,Rabi,49058.0,132079.0,2.6923029882995637,rice
65521,West Bengal, HOWRAH,2005,Rabi,73268.0,148820.0,2.0311732270568323,rice
65522,West Bengal, HOWRAH,2005,Rabi,50910.0,133577.0,2.6237870752307995,rice
65524,West Bengal, HOWRAH,2006,Rabi,76644.0,131524.0,1.7160377850842858,rice
65525,West Bengal, HOWRAH,2006,Rabi,39320.0,110708.0,2.8155645981688706,rice
65527,West Bengal, HOWRAH,2007,Rabi,67809.0,91799.0,1.3537878452712766,rice
65528,West Bengal, HOWRAH,2007,Rabi,48926.0,166090.0,3.394718554551772,rice
65530,West Bengal, HOWRAH,2008,Rabi,64173.0,124088.0,1.9336481074595235,rice
65531,West Bengal, HOWRAH,2008,Rabi,49793.0,79696.0,1.600546261522704,rice
65533,West Bengal, HOWRAH,2009,Rabi,71693.0,100034.0,1.395310560305748,rice
65534,West Bengal, HOWRAH,2009,Rabi,41343.0,89995.0,2.176789299276782,rice
65536,West Bengal, HOWRAH,2010,Rabi,73401.0,166483.0,2.268129861990981,rice
65537,West Bengal, HOWRAH,2010,Rabi,41318.0,136208.0,3.2965777627184276,rice
65539,West Bengal, HOWRAH,2011,Rabi,65000.0,93485.0,1.4382307692307692,rice
65540,West Bengal, HOWRAH,2011,Rabi,40966.0,130799.0,3.19286725577308,rice
65542,West Bengal, HOWRAH,2012,Rabi,67380.0,151869.0,2.2539180765805877,rice
65543,West Bengal, HOWRAH,2012,Rabi,42165.0,129584.0,3.0732598126408157,rice
65545,West Bengal, HOWRAH,2013,Rabi,64360.0,142291.0,2.21086078309509,rice
65546,West Bengal, HOWRAH,2013,Rabi,42709.0,128178.0,3.0011941277014214,rice
65548,West Bengal, HOWRAH,2014,Rabi,71064.0,176630.0,2.4855060227400654,rice
65549,West Bengal, HOWRAH,2014,Rabi,43456.0,135474.0,3.1174981590574373,rice
65551,West Bengal, HOWRAH,2015,Rabi,70127.0,92141.0,1.3139161806436892,rice
65552,West Bengal, HOWRAH,2015,Rabi,41173.0,126436.0,3.0708473999951424,rice
65554,West Bengal, HOWRAH,2016,Rabi,74669.0,170049.0,2.2773707964483254,rice
65555,West Bengal, HOWRAH,2016,Rabi,39396.0,127750.0,3.2427149964463395,rice
65557,West Bengal, HOWRAH,2017,Rabi,74574.0,179884.0,2.4121543701558186,rice
65558,West Bengal, HOWRAH,2017,Rabi,34480.0,118078.0,3.42453596287703,rice
65560,West Bengal, HOWRAH,2018,Rabi,72089.0,199898.0,2.7729334572542275,rice
65561,West Bengal, HOWRAH,2018,Rabi,38310.0,132273.0,3.4527016444792484,rice
65563,West Bengal, HOWRAH,2019,Rabi,71223.0,158144.0,2.2204063294160594,rice
65564,West Bengal, HOWRAH,2019,Rabi,29980.0,112309.0,3.7461307538358906,rice
65566,West Bengal, JALPAIGURI,1997,Rabi,178783.0,233560.0,1.306388191270982,rice
65567,West Bengal, JALPAIGURI,1997,Rabi,4485.0,12890.0,2.8740245261984394,rice
65569,West Bengal, JALPAIGURI,1998,Rabi,176434.0,191660.0,1.0862985592346146,rice
65570,West Bengal, JALPAIGURI,1998,Rabi,6565.0,19154.0,2.9175932977913175,rice
65572,West Bengal, JALPAIGURI,1999,Rabi,188551.0,261620.0,1.3875291035316706,rice
65573,West Bengal, JALPAIGURI,1999,Rabi,6614.0,16000.0,2.419110976716057,rice
65575,West Bengal, JALPAIGURI,2000,Rabi,190854.0,269210.0,1.4105546648223248,rice
65576,West Bengal, JALPAIGURI,2000,Rabi,6719.0,14187.0,2.1114749218633726,rice
65578,West Bengal, JALPAIGURI,2001,Rabi,176149.0,274047.0,1.5557681281188085,rice
65579,West Bengal, JALPAIGURI,2001,Rabi,21231.0,48890.0,2.302764825020018,rice
65581,West Bengal, JALPAIGURI,2002,Rabi,188385.0,298543.0,1.584749316559174,rice
65582,West Bengal, JALPAIGURI,2002,Rabi,20946.0,38388.0,1.8327126897737038,rice
65584,West Bengal, JALPAIGURI,2003,Rabi,180586.0,300284.0,1.6628310057258038,rice
65585,West Bengal, JALPAIGURI,2003,Rabi,15096.0,28882.0,1.9132220455749867,rice
65587,West Bengal, JALPAIGURI,2004,Rabi,182997.0,275572.0,1.5058826100974332,rice
65588,West Bengal, JALPAIGURI,2004,Rabi,19828.0,34114.0,1.7204962679039741,rice
65590,West Bengal, JALPAIGURI,2005,Rabi,183079.0,283881.0,1.5505929134417382,rice
65591,West Bengal, JALPAIGURI,2005,Rabi,19328.0,43279.0,2.2391866721854305,rice
65593,West Bengal, JALPAIGURI,2006,Rabi,170203.0,322001.0,1.8918644207211388,rice
65594,West Bengal, JALPAIGURI,2006,Rabi,18314.0,42983.0,2.347002293327509,rice
65596,West Bengal, JALPAIGURI,2007,Rabi,177129.0,274661.0,1.5506269442045064,rice
65597,West Bengal, JALPAIGURI,2007,Rabi,17969.0,41142.0,2.2896098836885748,rice
65599,West Bengal, JALPAIGURI,2008,Rabi,179331.0,301641.0,1.6820348963648226,rice
65600,West Bengal, JALPAIGURI,2008,Rabi,18730.0,34746.0,1.8550987720234917,rice
65602,West Bengal, JALPAIGURI,2009,Rabi,174718.0,339125.0,1.9409849013839444,rice
65603,West Bengal, JALPAIGURI,2009,Rabi,18154.0,44840.0,2.469979067974,rice
65605,West Bengal, JALPAIGURI,2010,Rabi,176016.0,399148.0,2.2676802108899192,rice
65606,West Bengal, JALPAIGURI,2010,Rabi,17314.0,37193.0,2.1481460090100497,rice
65608,West Bengal, JALPAIGURI,2011,Rabi,177843.0,379914.0,2.136232519694337,rice
65609,West Bengal, JALPAIGURI,2011,Rabi,16929.0,34497.0,2.037745879851143,rice
65611,West Bengal, JALPAIGURI,2012,Rabi,179979.0,383707.0,2.1319542835553036,rice
65612,West Bengal, JALPAIGURI,2012,Rabi,19013.0,54174.0,2.849313627518014,rice
65614,West Bengal, JALPAIGURI,2013,Rabi,180097.0,420708.0,2.336007818009184,rice
65615,West Bengal, JALPAIGURI,2013,Rabi,20126.0,44767.0,2.2243366789227865,rice
65617,West Bengal, JALPAIGURI,2014,Rabi,176420.0,433939.0,2.459692778596531,rice
65618,West Bengal, JALPAIGURI,2014,Rabi,22779.0,59187.0,2.5983142367970498,rice
65620,West Bengal, JALPAIGURI,2015,Rabi,167777.0,425330.0,2.5350912222771895,rice
65621,West Bengal, JALPAIGURI,2015,Rabi,23467.0,58810.0,2.5060723569267482,rice
65623,West Bengal, JALPAIGURI,2016,Rabi,103433.0,249326.0,2.4105072849090714,rice
65624,West Bengal, JALPAIGURI,2016,Rabi,17112.0,43721.0,2.554990649836372,rice
65626,West Bengal, JALPAIGURI,2017,Rabi,104952.0,263929.0,2.5147591279823156,rice
65627,West Bengal, JALPAIGURI,2017,Rabi,17870.0,47408.0,2.6529378847229994,rice
65629,West Bengal, JALPAIGURI,2018,Rabi,99738.0,278699.0,2.794311095069081,rice
65630,West Bengal, JALPAIGURI,2018,Rabi,18332.0,51404.0,2.804058476980144,rice
65632,West Bengal, JALPAIGURI,2019,Rabi,104679.0,276895.0,2.6451819371602707,rice
65633,West Bengal, JALPAIGURI,2019,Rabi,18155.0,54291.0,2.9904158633985127,rice
65635,West Bengal," JHARGRAM
",2016,Rabi,121838.0,334852.0,2.748337956959241,rice
65636,West Bengal," JHARGRAM
",2016,Rabi,6751.0,23906.0,3.5411050214782995,rice
65638,West Bengal," JHARGRAM
",2017,Rabi,125185.0,362595.0,2.8964732196349403,rice
65639,West Bengal," JHARGRAM
",2017,Rabi,14492.0,48392.0,3.339221639525255,rice
65641,West Bengal," JHARGRAM
",2018,Rabi,135374.0,389010.0,2.873594634124721,rice
65642,West Bengal," JHARGRAM
",2018,Rabi,12990.0,43572.0,3.354272517321016,rice
65644,West Bengal," JHARGRAM
",2019,Rabi,135593.0,419973.0,3.0973059081221006,rice
65645,West Bengal," JHARGRAM
",2019,Rabi,13427.0,48755.0,3.631116407239145,rice
65646,West Bengal," KALIMPONG
",2016,Rabi,4776.0,9090.0,1.9032663316582914,rice
65647,West Bengal," KALIMPONG
",2017,Rabi,4824.0,9296.0,1.9270315091210615,rice
65648,West Bengal," KALIMPONG
",2018,Rabi,4752.0,8381.0,1.7636784511784511,rice
65649,West Bengal," KALIMPONG
",2019,Rabi,4735.0,7630.0,1.611404435058078,rice
65651,West Bengal, MALDAH,1997,Rabi,147759.0,329220.0,2.2280876291799485,rice
65652,West Bengal, MALDAH,1997,Rabi,66028.0,207390.0,3.1409402071848307,rice
65654,West Bengal, MALDAH,1998,Rabi,138394.0,217790.0,1.573695391418703,rice
65655,West Bengal, MALDAH,1998,Rabi,71455.0,253571.0,3.548680988034427,rice
65657,West Bengal, MALDAH,1999,Rabi,146750.0,273290.0,1.862282793867121,rice
65658,West Bengal, MALDAH,1999,Rabi,71507.0,225130.0,3.1483630973191437,rice
65660,West Bengal, MALDAH,2000,Rabi,137315.0,266290.0,1.939263736663875,rice
65661,West Bengal, MALDAH,2000,Rabi,70977.0,235081.0,3.3120729250320524,rice
65663,West Bengal, MALDAH,2001,Rabi,132039.0,276103.0,2.091071577336999,rice
65664,West Bengal, MALDAH,2001,Rabi,70625.0,239468.0,3.3906973451327436,rice
65666,West Bengal, MALDAH,2002,Rabi,139605.0,292599.0,2.095906307080692,rice
65667,West Bengal, MALDAH,2002,Rabi,65075.0,234019.0,3.596142912024587,rice
65669,West Bengal, MALDAH,2003,Rabi,136961.0,329401.0,2.4050715167091363,rice
65670,West Bengal, MALDAH,2003,Rabi,62747.0,222388.0,3.5442013163975967,rice
65672,West Bengal, MALDAH,2004,Rabi,144538.0,405641.0,2.8064661196363585,rice
65673,West Bengal, MALDAH,2004,Rabi,64655.0,237252.0,3.6695073853530276,rice
65675,West Bengal, MALDAH,2005,Rabi,144239.0,391687.0,2.7155415664279423,rice
65676,West Bengal, MALDAH,2005,Rabi,67525.0,231154.0,3.423235838578304,rice
65678,West Bengal, MALDAH,2006,Rabi,79972.0,201941.0,2.525146301205422,rice
65679,West Bengal, MALDAH,2006,Rabi,67633.0,258723.0,3.8253958866233937,rice
65681,West Bengal, MALDAH,2007,Rabi,73094.0,212221.0,2.9033983637507865,rice
65682,West Bengal, MALDAH,2007,Rabi,68050.0,256925.0,3.775532696546657,rice
65684,West Bengal, MALDAH,2008,Rabi,143019.0,378249.0,2.6447465022129926,rice
65685,West Bengal, MALDAH,2008,Rabi,72795.0,268251.0,3.685019575520297,rice
65687,West Bengal, MALDAH,2009,Rabi,143030.0,378532.0,2.646521708732434,rice
65688,West Bengal, MALDAH,2009,Rabi,68009.0,224153.0,3.295931420841359,rice
65690,West Bengal, MALDAH,2010,Rabi,132742.0,379451.0,2.858560214551536,rice
65691,West Bengal, MALDAH,2010,Rabi,64581.0,245522.0,3.801768321952277,rice
65693,West Bengal, MALDAH,2011,Rabi,144564.0,386068.0,2.670568052903904,rice
65694,West Bengal, MALDAH,2011,Rabi,56673.0,217358.0,3.835300760503238,rice
65696,West Bengal, MALDAH,2012,Rabi,145630.0,412606.0,2.833248643823388,rice
65697,West Bengal, MALDAH,2012,Rabi,58858.0,226440.0,3.8472255258418566,rice
65699,West Bengal, MALDAH,2013,Rabi,135629.0,462095.0,3.4070515892618833,rice
65700,West Bengal, MALDAH,2013,Rabi,60025.0,236217.0,3.935310287380258,rice
65702,West Bengal, MALDAH,2014,Rabi,141455.0,457341.0,3.2331200735216146,rice
65703,West Bengal, MALDAH,2014,Rabi,59802.0,243374.0,4.06966322196582,rice
65705,West Bengal, MALDAH,2015,Rabi,142288.0,458289.0,3.2208548858652875,rice
65706,West Bengal, MALDAH,2015,Rabi,60494.0,238369.0,3.940374251991933,rice
65708,West Bengal, MALDAH,2016,Rabi,145106.0,463549.0,3.194554325803206,rice
65709,West Bengal, MALDAH,2016,Rabi,49952.0,201783.0,4.03953795643818,rice
65711,West Bengal, MALDAH,2017,Rabi,147792.0,370405.0,2.506258796145935,rice
65712,West Bengal, MALDAH,2017,Rabi,63185.0,252020.0,3.988604890401203,rice
65714,West Bengal, MALDAH,2018,Rabi,137605.0,371891.0,2.702598016060463,rice
65715,West Bengal, MALDAH,2018,Rabi,61089.0,273642.0,4.479398909787359,rice
65717,West Bengal, MALDAH,2019,Rabi,138904.0,439140.0,3.1614640327132406,rice
65718,West Bengal, MALDAH,2019,Rabi,62788.0,217491.0,3.4638943747212845,rice
65720,West Bengal, MEDINIPUR EAST,1997,Rabi,323282.0,561140.0,1.7357601103680378,rice
65721,West Bengal, MEDINIPUR EAST,1997,Rabi,129878.0,364720.0,2.808173824666225,rice
65723,West Bengal, MEDINIPUR EAST,1998,Rabi,318910.0,429520.0,1.3468376657991283,rice
65724,West Bengal, MEDINIPUR EAST,1998,Rabi,160444.0,472836.0,2.947046944728379,rice
65726,West Bengal, MEDINIPUR EAST,1999,Rabi,318662.0,581650.0,1.825288236438609,rice
65727,West Bengal, MEDINIPUR EAST,1999,Rabi,161568.0,440340.0,2.7254159239453357,rice
65729,West Bengal, MEDINIPUR EAST,2000,Rabi,343278.0,694090.0,2.021947226446204,rice
65730,West Bengal, MEDINIPUR EAST,2000,Rabi,168746.0,510818.0,3.0271413840920673,rice
65732,West Bengal, MEDINIPUR EAST,2002,Rabi,266030.0,544623.0,2.047223997293538,rice
65733,West Bengal, MEDINIPUR EAST,2002,Rabi,123498.0,399511.0,3.2349592705954753,rice
65735,West Bengal, MEDINIPUR EAST,2003,Rabi,271489.0,513725.0,1.892249778075723,rice
65736,West Bengal, MEDINIPUR EAST,2003,Rabi,137557.0,460243.0,3.3458348175665362,rice
65738,West Bengal, MEDINIPUR EAST,2004,Rabi,264521.0,619127.0,2.3405589726335525,rice
65739,West Bengal, MEDINIPUR EAST,2004,Rabi,138201.0,417098.0,3.0180534149535823,rice
65741,West Bengal, MEDINIPUR EAST,2005,Rabi,259507.0,322353.0,1.242174584885957,rice
65742,West Bengal, MEDINIPUR EAST,2005,Rabi,140491.0,433223.0,3.083635250656626,rice
65744,West Bengal, MEDINIPUR EAST,2006,Rabi,267420.0,540362.0,2.020649166105751,rice
65745,West Bengal, MEDINIPUR EAST,2006,Rabi,147552.0,471355.0,3.194500921708957,rice
65747,West Bengal, MEDINIPUR EAST,2007,Rabi,223794.0,275910.0,1.2328748760020376,rice
65748,West Bengal, MEDINIPUR EAST,2007,Rabi,157072.0,525727.0,3.34704466741367,rice
65750,West Bengal, MEDINIPUR EAST,2008,Rabi,231482.0,480112.0,2.0740791940626053,rice
65751,West Bengal, MEDINIPUR EAST,2008,Rabi,160437.0,395631.0,2.465958600572187,rice
65753,West Bengal, MEDINIPUR EAST,2009,Rabi,264134.0,536888.0,2.032634950441821,rice
65754,West Bengal, MEDINIPUR EAST,2009,Rabi,162366.0,476437.0,2.934339701661678,rice
65756,West Bengal, MEDINIPUR EAST,2010,Rabi,266350.0,608689.0,2.285297540829735,rice
65757,West Bengal, MEDINIPUR EAST,2010,Rabi,168447.0,590050.0,3.5028822122091814,rice
65759,West Bengal, MEDINIPUR EAST,2011,Rabi,259876.0,547586.0,2.107104926965168,rice
65760,West Bengal, MEDINIPUR EAST,2011,Rabi,126808.0,438394.0,3.457147814018043,rice
65762,West Bengal, MEDINIPUR EAST,2012,Rabi,256014.0,590720.0,2.307373815494465,rice
65763,West Bengal, MEDINIPUR EAST,2012,Rabi,135070.0,447040.0,3.309691271192715,rice
65765,West Bengal, MEDINIPUR EAST,2013,Rabi,237323.0,376132.0,1.5848948479498406,rice
65766,West Bengal, MEDINIPUR EAST,2013,Rabi,139959.0,476928.0,3.407626519194907,rice
65768,West Bengal, MEDINIPUR EAST,2014,Rabi,254064.0,546260.0,2.150088166761131,rice
65769,West Bengal, MEDINIPUR EAST,2014,Rabi,159819.0,563332.0,3.5248124440773627,rice
65771,West Bengal, MEDINIPUR EAST,2015,Rabi,249177.0,571489.0,2.2935062224844187,rice
65772,West Bengal, MEDINIPUR EAST,2015,Rabi,155209.0,508888.0,3.278727393385693,rice
65774,West Bengal, MEDINIPUR EAST,2016,Rabi,249259.0,566377.0,2.2722429280387066,rice
65775,West Bengal, MEDINIPUR EAST,2016,Rabi,144786.0,504945.0,3.487526418300112,rice
65777,West Bengal, MEDINIPUR EAST,2017,Rabi,250823.0,608540.0,2.4261730383577262,rice
65778,West Bengal, MEDINIPUR EAST,2017,Rabi,137845.0,503348.0,3.6515506547208822,rice
65780,West Bengal, MEDINIPUR EAST,2018,Rabi,249141.0,712281.0,2.8589473430707915,rice
65781,West Bengal, MEDINIPUR EAST,2018,Rabi,149470.0,567807.0,3.7988024352712917,rice
65783,West Bengal, MEDINIPUR EAST,2019,Rabi,247502.0,492813.0,1.9911475462824544,rice
65784,West Bengal, MEDINIPUR EAST,2019,Rabi,143111.0,578604.0,4.043043511679745,rice
65786,West Bengal, MEDINIPUR WEST,1997,Rabi,434653.0,952270.0,2.1908740995690814,rice
65787,West Bengal, MEDINIPUR WEST,1997,Rabi,112016.0,278590.0,2.487055420654192,rice
65789,West Bengal, MEDINIPUR WEST,1998,Rabi,383438.0,715610.0,1.86629911485038,rice
65790,West Bengal, MEDINIPUR WEST,1998,Rabi,118934.0,337304.0,2.836060335984664,rice
65792,West Bengal, MEDINIPUR WEST,1999,Rabi,431040.0,890840.0,2.0667223459539716,rice
65793,West Bengal, MEDINIPUR WEST,1999,Rabi,125011.0,364010.0,2.911823759509163,rice
65795,West Bengal, MEDINIPUR WEST,2000,Rabi,420822.0,923770.0,2.1951561467793983,rice
65796,West Bengal, MEDINIPUR WEST,2000,Rabi,99230.0,299473.0,3.0179683563438475,rice
65798,West Bengal, MEDINIPUR WEST,2001,Rabi,333854.0,754219.0,2.2591282416864855,rice
65799,West Bengal, MEDINIPUR WEST,2001,Rabi,150870.0,456735.0,3.027341419765361,rice
65801,West Bengal, MEDINIPUR WEST,2002,Rabi,480710.0,1116911.0,2.3234611304112667,rice
65802,West Bengal, MEDINIPUR WEST,2002,Rabi,109989.0,316139.0,2.8742783369246014,rice
65804,West Bengal, MEDINIPUR WEST,2003,Rabi,481448.0,1067856.0,2.218009006164736,rice
65805,West Bengal, MEDINIPUR WEST,2003,Rabi,117115.0,335752.0,2.8668573624215514,rice
65807,West Bengal, MEDINIPUR WEST,2004,Rabi,480679.0,1259961.0,2.6212108288483584,rice
65808,West Bengal, MEDINIPUR WEST,2004,Rabi,121743.0,370448.0,3.0428689945212457,rice
65810,West Bengal, MEDINIPUR WEST,2005,Rabi,491499.0,1178578.0,2.397925529858657,rice
65811,West Bengal, MEDINIPUR WEST,2005,Rabi,121906.0,361879.0,2.9685085229603136,rice
65813,West Bengal, MEDINIPUR WEST,2006,Rabi,513019.0,1281080.0,2.4971394821634285,rice
65814,West Bengal, MEDINIPUR WEST,2006,Rabi,137915.0,436435.0,3.1645216256389803,rice
65816,West Bengal, MEDINIPUR WEST,2007,Rabi,441316.0,1156246.0,2.6199956493759573,rice
65817,West Bengal, MEDINIPUR WEST,2007,Rabi,167509.0,558553.0,3.3344656108030017,rice
65819,West Bengal, MEDINIPUR WEST,2008,Rabi,503293.0,1313474.0,2.6097601198506637,rice
65820,West Bengal, MEDINIPUR WEST,2008,Rabi,173516.0,463393.0,2.67060674519929,rice
65822,West Bengal, MEDINIPUR WEST,2009,Rabi,488628.0,1195017.0,2.4456580466121465,rice
65823,West Bengal, MEDINIPUR WEST,2009,Rabi,156372.0,499925.0,3.1970237638451895,rice
65825,West Bengal, MEDINIPUR WEST,2010,Rabi,403460.0,1002184.0,2.48397362811679,rice
65826,West Bengal, MEDINIPUR WEST,2010,Rabi,173888.0,629634.0,3.6209169120353333,rice
65828,West Bengal, MEDINIPUR WEST,2011,Rabi,482718.0,1245624.0,2.580438268305719,rice
65829,West Bengal, MEDINIPUR WEST,2011,Rabi,137185.0,452691.0,3.2998578561796115,rice
65831,West Bengal, MEDINIPUR WEST,2012,Rabi,486172.0,1315911.0,2.7066778835473864,rice
65832,West Bengal, MEDINIPUR WEST,2012,Rabi,167853.0,478464.0,2.8504941824096086,rice
65834,West Bengal, MEDINIPUR WEST,2013,Rabi,502667.0,1053375.0,2.0955722177903064,rice
65835,West Bengal, MEDINIPUR WEST,2013,Rabi,176270.0,601882.0,3.414545867135644,rice
65837,West Bengal, MEDINIPUR WEST,2014,Rabi,496134.0,1348329.0,2.7176710324226923,rice
65838,West Bengal, MEDINIPUR WEST,2014,Rabi,195960.0,580442.0,2.9620432741375793,rice
65840,West Bengal, MEDINIPUR WEST,2015,Rabi,473763.0,1325097.0,2.796961772025253,rice
65841,West Bengal, MEDINIPUR WEST,2015,Rabi,197171.0,653639.0,3.3150869042607685,rice
65843,West Bengal, MEDINIPUR WEST,2016,Rabi,368368.0,1027814.0,2.790182643443513,rice
65844,West Bengal, MEDINIPUR WEST,2016,Rabi,171267.0,618738.0,3.612709979155354,rice
65846,West Bengal, MEDINIPUR WEST,2017,Rabi,368953.0,1126841.0,3.0541586597750934,rice
65847,West Bengal, MEDINIPUR WEST,2017,Rabi,190540.0,719225.0,3.7746667366432245,rice
65849,West Bengal, MEDINIPUR WEST,2018,Rabi,360690.0,1125539.0,3.120516232776068,rice
65850,West Bengal, MEDINIPUR WEST,2018,Rabi,187778.0,711177.0,3.78732865404893,rice
65852,West Bengal, MEDINIPUR WEST,2019,Rabi,369926.0,998032.0,2.6979233684574755,rice
65853,West Bengal, MEDINIPUR WEST,2019,Rabi,198012.0,665593.0,3.3613770882572775,rice
65855,West Bengal, MURSHIDABAD,1997,Rabi,219994.0,540270.0,2.4558397047192195,rice
65856,West Bengal, MURSHIDABAD,1997,Rabi,81817.0,291510.0,3.562951464854492,rice
65858,West Bengal, MURSHIDABAD,1998,Rabi,218651.0,534310.0,2.443665933382422,rice
65859,West Bengal, MURSHIDABAD,1998,Rabi,91131.0,367926.0,4.0373308753333115,rice
65861,West Bengal, MURSHIDABAD,1999,Rabi,236455.0,450580.0,1.905563426444778,rice
65862,West Bengal, MURSHIDABAD,1999,Rabi,100155.0,337320.0,3.367979631571065,rice
65864,West Bengal, MURSHIDABAD,2000,Rabi,66958.0,106930.0,1.596971235699991,rice
65865,West Bengal, MURSHIDABAD,2000,Rabi,108478.0,382487.0,3.5259407437452754,rice
65867,West Bengal, MURSHIDABAD,2001,Rabi,234126.0,603952.0,2.5796024362949863,rice
65868,West Bengal, MURSHIDABAD,2001,Rabi,112413.0,383715.0,3.4134397267219985,rice
65870,West Bengal, MURSHIDABAD,2002,Rabi,238246.0,607864.0,2.5514132451331815,rice
65871,West Bengal, MURSHIDABAD,2002,Rabi,115142.0,360521.0,3.131098990811346,rice
65873,West Bengal, MURSHIDABAD,2003,Rabi,232299.0,598306.0,2.575585775229338,rice
65874,West Bengal, MURSHIDABAD,2003,Rabi,130991.0,431128.0,3.2912795535571147,rice
65876,West Bengal, MURSHIDABAD,2004,Rabi,232211.0,595193.0,2.563155922846032,rice
65877,West Bengal, MURSHIDABAD,2004,Rabi,140359.0,513370.0,3.6575495693186757,rice
