,state,district,Year,Season,crop,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),N_applied(kg/ha),P_applied(kg/ha),K_applied(kg/ha),Manure (kg/ha),calorie_per_100g,MSP_RsperQntl,CostofCultivation_rs_ha,CWR_y,CWU green_y,CWU blue_y,CWR m3/ha,CWU green m3/ha,CWU blue m3/ha
7836,karnataka,hassan,2019,Kharif,bajra,87,94,1.08045977,,,,,361,,,4363794,4057632,30222,4038.830617,3755.467915,27.97142553
7838,karnataka,hassan,2019,Kharif,ragi,71870,116002,1.614053152,94.78828251,39.29060267,9.183738167,333.280574,328,,,4363794,4057632,30222,2703.62472,2513.939517,18.72429044
7842,karnataka,haveri,2009,Kharif,ragi,562,371,0.660142349,54.64337994,53.89068551,15.78853346,1705.574184,328,840,,4363794,4057632,30222,6610.383364,6146.601574,45.78103504
7846,karnataka,haveri,2010,Kharif,ragi,483,275,0.569358178,38.13789219,46.92109446,9.196505759,1050.552839,328,880,,4363794,4057632,30222,7664.409098,7126.677295,53.08082182
7849,karnataka,haveri,2011,Kharif,bajra,7,6,0.857142857,33.86950096,28.37808192,7.835163187,426.1107121,361,980,,4363794,4057632,30222,5091.093,4733.904,35.259
7851,karnataka,haveri,2011,Kharif,ragi,604,528,0.874172185,51.99886672,36.73542064,4.550750931,1079.467334,328,1050,,4363794,4057632,30222,4991.915864,4641.685091,34.57213636
7854,karnataka,haveri,2012,Kharif,bajra,59,61,1.033898305,25.47128063,18.04854693,2.113957238,352.9777804,361,1175,12564.21,4363794,4057632,30222,4220.718787,3924.594885,29.23111475
7856,karnataka,haveri,2012,Kharif,ragi,249,98,0.393574297,46.06660417,35.41625544,4.965803112,559.436819,328,1500,27245.84,4363794,4057632,30222,11087.59904,10309.69763,76.78855102
7860,karnataka,haveri,2013,Kharif,ragi,150,83,0.553333333,66.74179818,29.02358273,10.65804219,236.0004332,328,1500,,4363794,4057632,30222,7886.374699,7333.06988,54.61807229
7864,karnataka,haveri,2014,Kharif,ragi,225,160,0.711111111,66.18845842,59.86633353,13.53845783,3024.318084,328,1550,,4363794,4057632,30222,6136.585313,5706.045,42.4996875
7868,karnataka,haveri,2015,Kharif,ragi,143,107,0.748251748,67.13072699,53.57250746,2.697261472,2106.661998,328,1650,,4363794,4057632,30222,5831.986374,5422.816598,40.39014953
7871,karnataka,haveri,2016,Kharif,bajra,5,5,1,,,,,361,1330,,4363794,4057632,30222,4363.794,4057.632,30.222
7873,karnataka,haveri,2016,Kharif,ragi,124,77,0.620967742,40.51348628,38.6390057,1.086854672,928.7614882,328,1725,46718.91,4363794,4057632,30222,7027.408519,6534.368416,48.66919481
7877,karnataka,haveri,2017,Kharif,ragi,186,233,1.252688172,73.58898598,34.03490348,5.806573208,986.2202495,328,1900,48235.81,4363794,4057632,30222,3483.543708,3239.139708,24.12571674
7880,karnataka,haveri,2018,Kharif,bajra,6,5,0.833333333,,,,,361,,,4363794,4057632,30222,5236.5528,4869.1584,36.2664
7882,karnataka,haveri,2018,Kharif,ragi,267,303,1.134831461,74.00717158,43.61543285,4.462793758,318.8905206,328,,,4363794,4057632,30222,3845.323426,3575.537109,26.63126733
7885,karnataka,haveri,2019,Kharif,bajra,42,46,1.095238095,,,,,361,,,4363794,4057632,30222,3984.333652,3704.794435,27.594
7887,karnataka,haveri,2019,Kharif,ragi,233,184,0.789699571,94.78828251,39.29060267,9.183738167,333.280574,328,,,4363794,4057632,30222,5525.891315,5138.197043,38.27025
7890,karnataka,kalaburagi,2009,Kharif,bajra,35856,20403,0.569026104,16.99359383,20.25368063,4.695180061,480.7692308,361,840,,4363794,4057632,30222,7668.881913,7130.836298,53.11179885
7894,karnataka,kalaburagi,2010,Kharif,bajra,18875,13796,0.730913907,14.12954516,22.19733486,3.65290121,0,361,880,,4363794,4057632,30222,5970.325584,5551.449986,41.348235
7898,karnataka,kalaburagi,2011,Kharif,bajra,20942,16845,0.804364435,33.86950096,28.37808192,7.835163187,426.1107121,361,980,,4363794,4057632,30222,5425.145381,5044.519403,37.57252146
7902,karnataka,kalaburagi,2012,Kharif,bajra,15566,16961,1.089618399,25.47128063,18.04854693,2.113957238,352.9777804,361,1175,12564.21,4363794,4057632,30222,4004.882814,3723.901876,27.73631578
7906,karnataka,kalaburagi,2013,Kharif,bajra,14897,19870,1.333825602,44.11718074,15.22602073,8.616723997,0,361,1310,,4363794,4057632,30222,3271.637605,3042.100851,22.65813457
7910,karnataka,kalaburagi,2014,Kharif,bajra,15642,18218,1.164684823,,,,,361,1250,,4363794,4057632,30222,3746.759565,3483.888448,25.948651
7914,karnataka,kalaburagi,2015,Kharif,bajra,4886,3184,0.651657798,,,,,361,1275,,4363794,4057632,30222,6696.450215,6226.63001,46.37710176
7918,karnataka,kalaburagi,2016,Kharif,bajra,12128,17755,1.463967678,,,,,361,1330,,4363794,4057632,30222,2980.799416,2771.66775,20.64389839
7922,karnataka,kalaburagi,2017,Kharif,bajra,7481,19850,2.653388584,,,,,361,1425,,4363794,4057632,30222,1644.611734,1529.226448,11.38996383
7926,karnataka,kalaburagi,2018,Kharif,bajra,1682,2961,1.760404281,,,,,361,,,4363794,4057632,30222,2478.859003,2304.943271,17.16764742
7927,karnataka,kalaburagi,2018,Kharif,ragi,69,83,1.202898551,74.00717158,43.61543285,4.462793758,318.8905206,328,,,4363794,4057632,30222,3627.732361,3373.212145,25.12431325
7930,karnataka,kalaburagi,2019,Kharif,bajra,7449,12596,1.69096523,,,,,361,,,4363794,4057632,30222,2580.652708,2399.595171,17.87263242
7932,karnataka,kalaburagi,2019,Kharif,ragi,61,107,1.754098361,94.78828251,39.29060267,9.183738167,333.280574,328,,,4363794,4057632,30222,2487.770411,2313.229458,17.22936449
7935,karnataka,kodagu,2009,Kharif,ragi,204,227,1.112745098,54.64337994,53.89068551,15.78853346,1705.574184,328,840,,4363794,4057632,30222,3921.647471,3646.506291,27.15985903
7938,karnataka,kodagu,2010,Kharif,ragi,228,434,1.903508772,38.13789219,46.92109446,9.196505759,1050.552839,328,880,,4363794,4057632,30222,2292.500074,2131.659207,15.87699539
7941,karnataka,kodagu,2011,Kharif,ragi,229,385,1.681222707,51.99886672,36.73542064,4.550750931,1079.467334,328,1050,,4363794,4057632,30222,2595.60734,2413.500592,17.9762026
7945,karnataka,kodagu,2012,Kharif,ragi,12,10,0.833333333,46.06660417,35.41625544,4.965803112,559.436819,328,1500,27245.84,4363794,4057632,30222,5236.5528,4869.1584,36.2664
7958,karnataka,kodagu,2018,Kharif,ragi,62,75,1.209677419,74.00717158,43.61543285,4.462793758,318.8905206,328,,,4363794,4057632,30222,3607.40304,3354.30912,24.98352
7961,karnataka,kodagu,2019,Kharif,bajra,1,1,1,,,,,361,,,4363794,4057632,30222,4363.794,4057.632,30.222
7963,karnataka,kodagu,2019,Kharif,ragi,21,37,1.761904762,94.78828251,39.29060267,9.183738167,333.280574,328,,,4363794,4057632,30222,2476.747946,2302.980324,17.15302703
7966,karnataka,kolar,2009,Kharif,ragi,50091,67737,1.352278852,76.85682625,66.73507031,28.682003,1548.162306,328,840,,4363794,4057632,30222,3226.992711,3000.588224,22.34894079
7969,karnataka,kolar,2010,Kharif,ragi,57153,108551,1.899305373,70.98794421,54.65823517,9.876648416,2056.677542,328,880,,4363794,4057632,30222,2297.573661,2136.376834,15.91213315
7972,karnataka,kolar,2011,Kharif,ragi,60011,118044,1.967039376,51.99886672,36.73542064,4.550750931,1079.467334,328,1050,,4363794,4057632,30222,2218.457878,2062.811782,15.36420692
7975,karnataka,kolar,2012,Kharif,ragi,57079,137406,2.407295152,46.06660417,35.41625544,4.965803112,559.436819,328,1500,27245.84,4363794,4057632,30222,1812.737418,1685.556504,12.55433924
7978,karnataka,kolar,2013,Kharif,ragi,55002,123680,2.248645504,66.74179818,29.02358273,10.65804219,236.0004332,328,1500,,4363794,4057632,30222,1940.632257,1804.478293,13.44009091
7981,karnataka,kolar,2014,Kharif,ragi,52427,70824,1.350906975,66.18845842,59.86633353,13.53845783,3024.318084,328,1550,,4363794,4057632,30222,3230.269796,3003.63539,22.37163665
7984,karnataka,kolar,2015,Kharif,ragi,58328,65774,1.127657386,67.13072699,53.57250746,2.697261472,2106.661998,328,1650,,4363794,4057632,30222,3869.787096,3598.284418,26.80069353
7987,karnataka,kolar,2016,Kharif,ragi,59258,25671,0.433207331,40.51348628,38.6390057,1.086854672,928.7614882,328,1725,46718.91,4363794,4057632,30222,10073.22289,9366.489699,69.76336239
7990,karnataka,kolar,2017,Kharif,ragi,66148,181546,2.744542541,68.28289268,40.27841691,2.636425674,1950.882256,328,1900,48235.81,4363794,4057632,30222,1589.989565,1478.436548,11.01167118
7993,karnataka,kolar,2018,Kharif,bajra,98,89,0.908163265,,,,,361,,,4363794,4057632,30222,4805.076539,4467.954337,33.2781573
7995,karnataka,kolar,2018,Kharif,ragi,44077,43004,0.975656238,47.68007286,65.61859836,0.634214311,803.8157786,328,,,4363794,4057632,30222,4472.675754,4158.874655,30.97607418
7998,karnataka,kolar,2019,Kharif,bajra,117,127,1.085470085,,,,,361,,,4363794,4057632,30222,4020.188173,3738.133417,27.84231496
8000,karnataka,kolar,2019,Kharif,ragi,59808,118010,1.973147405,70.47216083,38.9192323,15.32324945,923.5248998,328,,,4363794,4057632,30222,2211.590472,2056.42619,15.31664584
8003,karnataka,koppal,2009,Kharif,bajra,56210,18512,0.329336417,16.99359383,20.25368063,4.695180061,480.7692308,361,840,,4363794,4057632,30222,13250.26257,12320.62958,91.76634723
8007,karnataka,koppal,2010,Kharif,bajra,66897,82512,1.233418539,14.12954516,22.19733486,3.65290121,0,361,880,,4363794,4057632,30222,3537.966929,3289.744618,24.50263154
8011,karnataka,koppal,2011,Kharif,bajra,65874,75586,1.147432978,67.90123457,67.90123457,129.6296296,0,361,980,,4363794,4057632,30222,3803.092715,3536.269288,26.33879327
8015,karnataka,koppal,2012,Kharif,bajra,71347,97196,1.362299746,25.47128063,18.04854693,2.113957238,352.9777804,361,1175,12564.21,4363794,4057632,30222,3203.255386,2978.5163,22.18454498
8019,karnataka,koppal,2013,Kharif,bajra,59563,99363,1.668200057,123.9669421,75.20661157,75.20661157,0,361,1310,,4363794,4057632,30222,2615.86971,2432.341363,18.11653217
8023,karnataka,koppal,2014,Kharif,bajra,51338,88910,1.731855546,,,,,361,1250,,4363794,4057632,30222,2519.7217,2342.939058,17.45064713
8027,karnataka,koppal,2015,Kharif,bajra,44190,31569,0.714392396,,,,,361,1275,,4363794,4057632,30222,6108.39928,5679.836488,42.30448161
8031,karnataka,koppal,2016,Kharif,bajra,56139,37599,0.669748303,,,,,361,1330,,4363794,4057632,30222,6515.573057,6058.443119,45.12441443
8035,karnataka,koppal,2017,Kharif,bajra,79206,144472,1.824003232,,,,,361,1425,,4363794,4057632,30222,2392.426682,2224.575005,16.56904959
8039,karnataka,koppal,2018,Kharif,bajra,67048,45096,0.672592769,,,,,361,,,4363794,4057632,30222,6488.018009,6032.821322,44.9335785
8041,karnataka,koppal,2018,Kharif,ragi,69,83,1.202898551,74.00717158,43.61543285,4.462793758,318.8905206,328,,,4363794,4057632,30222,3627.732361,3373.212145,25.12431325
8044,karnataka,koppal,2019,Kharif,bajra,105746,89810,0.849299264,,,,,361,,,4363794,4057632,30222,5138.111127,4777.623355,35.58462991
8046,karnataka,koppal,2019,Kharif,ragi,77,134,1.74025974,94.78828251,39.29060267,9.183738167,333.280574,328,,,4363794,4057632,30222,2507.553269,2331.624358,17.36637313
8049,karnataka,mandya,2009,Kharif,ragi,59498,86392,1.452015194,73.78684807,89.26473923,24.1462585,5658.730158,328,840,,4363794,4057632,30222,3005.336321,2794.483155,20.81383179
8053,karnataka,mandya,2010,Kharif,ragi,66786,151162,2.263378552,11.25,29.25,91.75,0,328,880,,4363794,4057632,30222,1928.000067,1792.732372,13.3526051
8057,karnataka,mandya,2011,Kharif,ragi,49329,82707,1.676640516,51.99886672,36.73542064,4.550750931,1079.467334,328,1050,,4363794,4057632,30222,2602.701032,2420.096593,18.02533084
8061,karnataka,mandya,2012,Kharif,ragi,38581,61575,1.595992846,46.06660417,35.41625544,4.965803112,559.436819,328,1500,27245.84,4363794,4057632,30222,2734.219023,2542.387336,18.9361751
8065,karnataka,mandya,2013,Kharif,ragi,41362,80042,1.935157874,66.74179818,29.02358273,10.65804219,236.0004332,328,1500,,4363794,4057632,30222,2255.006714,2096.796367,15.61733045
8068,karnataka,mandya,2014,Kharif,bajra,35,37,1.057142857,,,,,361,1250,,4363794,4057632,30222,4127.913243,3838.300541,28.58837838
8070,karnataka,mandya,2014,Kharif,ragi,50810,89492,1.761306829,109.8765432,150.617284,0,0,328,1550,,4363794,4057632,30222,2477.588758,2303.762145,17.15885018
8074,karnataka,mandya,2015,Kharif,ragi,52022,95827,1.842047595,17.16666667,13.33333333,0,0,328,1650,,4363794,4057632,30222,2368.990905,2202.783473,16.40674219
8077,karnataka,mandya,2016,Kharif,ragi,34994,41655,1.190346917,40.51348628,38.6390057,1.086854672,928.7614882,328,1725,46718.91,4363794,4057632,30222,3665.985049,3408.78104,25.38923702
8080,karnataka,mandya,2017,Kharif,ragi,66671,109954,1.649202802,111.0612049,19.30782313,11.97165533,414.7697541,328,1900,48235.81,4363794,4057632,30222,2646.002053,2460.359633,18.32521747
8083,karnataka,mandya,2018,Kharif,bajra,13,12,0.923076923,,,,,361,,,4363794,4057632,30222,4727.4435,4395.768,32.7405
8085,karnataka,mandya,2018,Kharif,ragi,35845,50092,1.397461292,120.4580897,28.73391813,0,0,328,,,4363794,4057632,30222,3122.658227,2903.573805,21.6263593
8088,karnataka,mandya,2019,Kharif,bajra,10,11,1.1,,,,,361,,,4363794,4057632,30222,3967.085455,3688.756364,27.47454545
8090,karnataka,mandya,2019,Kharif,ragi,43848,65566,1.495301952,107.2646714,33.81455399,0,1009.389671,328,,,4363794,4057632,30222,2918.336322,2713.587041,20.21130244
8094,karnataka,mysuru,2009,Kharif,ragi,52134,99941,1.91700234,54.64337994,53.89068551,15.78853346,1705.574184,328,840,,4363794,4057632,30222,2276.363418,2116.654693,15.76523897
8098,karnataka,mysuru,2010,Kharif,ragi,42299,66557,1.573488735,38.13789219,46.92109446,9.196505759,1050.552839,328,880,,4363794,4057632,30222,2773.323954,2578.748681,19.20700119
8102,karnataka,mysuru,2011,Kharif,ragi,29873,51570,1.726308037,51.99886672,36.73542064,4.550750931,1079.467334,328,1050,,4363794,4057632,30222,2527.818851,2350.468116,17.50672496
8106,karnataka,mysuru,2012,Kharif,ragi,21283,18965,0.891086783,46.06660417,35.41625544,4.965803112,559.436819,328,1500,27245.84,4363794,4057632,30222,4897.159383,4553.576686,33.91588853
8109,karnataka,mysuru,2013,Kharif,bajra,4,5,1.25,44.11718074,15.22602073,8.616723997,0,361,1310,,4363794,4057632,30222,3491.0352,3246.1056,24.1776
8111,karnataka,mysuru,2013,Kharif,ragi,27007,46875,1.735661125,66.74179818,29.02358273,10.65804219,236.0004332,328,1500,,4363794,4057632,30222,2514.197004,2337.801972,17.41238515
8115,karnataka,mysuru,2014,Kharif,ragi,26942,60430,2.242966372,66.18845842,59.86633353,13.53845783,3024.318084,328,1550,,4363794,4057632,30222,1945.545887,1809.047184,13.47412087
8119,karnataka,mysuru,2015,Kharif,ragi,29877,58100,1.944639689,67.13072699,53.57250746,2.697261472,2106.661998,328,1650,,4363794,4057632,30222,2244.011589,2086.572655,15.54118234
8123,karnataka,mysuru,2016,Kharif,ragi,10459,9390,0.897791376,40.51348628,38.6390057,1.086854672,928.7614882,328,1725,46718.91,4363794,4057632,30222,4860.588013,4519.571149,33.66260895
8127,karnataka,mysuru,2017,Kharif,ragi,37987,60808,1.600758154,73.58898598,34.03490348,5.806573208,986.2202495,328,1900,48235.81,4363794,4057632,30222,2726.079507,2534.818885,18.87980387
8130,karnataka,mysuru,2018,Kharif,bajra,18,16,0.888888889,,,,,361,,,4363794,4057632,30222,4909.26825,4564.836,33.99975
8132,karnataka,mysuru,2018,Kharif,ragi,33236,50771,1.527590564,74.00717158,43.61543285,4.462793758,318.8905206,328,,,4363794,4057632,30222,2856.65158,2656.230075,19.78409706
8135,karnataka,mysuru,2019,Kharif,bajra,15,16,1.066666667,,,,,361,,,4363794,4057632,30222,4091.056875,3804.03,28.333125
8137,karnataka,mysuru,2019,Kharif,ragi,43160,62610,1.450648749,94.78828251,39.29060267,9.183738167,333.280574,328,,,4363794,4057632,30222,3008.16721,2797.115431,20.83343747
8140,karnataka,raichur,2009,Kharif,bajra,55935,24202,0.43268079,0,0,0,0,361,840,,4363794,4057632,30222,10085.48126,9377.888022,69.84825923
8144,karnataka,raichur,2010,Kharif,bajra,53772,47919,0.891151529,14.74741749,18.93109096,5.631771228,0,361,880,,4363794,4057632,30222,4896.803585,4553.24585,33.9134244
8148,karnataka,raichur,2011,Kharif,bajra,45346,40543,0.894081066,26.45121203,27.91094943,0,222.754491,361,980,,4363794,4057632,30222,4880.758768,4538.326731,33.80230402
8152,karnataka,raichur,2012,Kharif,bajra,52357,51281,0.979448784,28.97047043,14.12549014,2.101980964,661.6685218,361,1175,12564.21,4363794,4057632,30222,4455.357003,4142.77098,30.856131
8156,karnataka,raichur,2013,Kharif,bajra,50996,56876,1.115303161,39.46849307,12.72270115,0,0,361,1310,,4363794,4057632,30222,3912.652768,3638.142652,27.09756509
8160,karnataka,raichur,2014,Kharif,bajra,46275,33806,0.730545651,,,,,361,1250,,4363794,4057632,30222,5973.335128,5554.248382,41.36907797
8163,karnataka,raichur,2015,Kharif,bajra,35812,27149,0.758097844,,,,,361,1275,,4363794,4057632,30222,5756.241141,5352.38562,39.86556647
8166,karnataka,raichur,2016,Kharif,bajra,51248,74051,1.444953949,,,,,361,1330,,4363794,4057632,30222,3020.022888,2808.139319,20.91554545
8170,karnataka,raichur,2017,Kharif,bajra,39708,52963,1.333811826,,,,,361,1425,,4363794,4057632,30222,3271.671396,3042.132271,22.6583686
8173,karnataka,raichur,2018,Kharif,bajra,46878,43198,0.921498357,,,,,361,,,4363794,4057632,30222,4735.541811,4403.298136,32.79658586
8175,karnataka,raichur,2018,Kharif,ragi,84,101,1.202380952,74.00717158,43.61543285,4.462793758,318.8905206,328,,,4363794,4057632,30222,3629.29402,3374.664238,25.13512871
8178,karnataka,raichur,2019,Kharif,bajra,54728,62286,1.138101155,,,,,361,,,4363794,4057632,30222,3834.27605,3565.264812,26.55475735
8180,karnataka,raichur,2019,Kharif,ragi,77,134,1.74025974,94.78828251,39.29060267,9.183738167,333.280574,328,,,4363794,4057632,30222,2507.553269,2331.624358,17.36637313
8183,karnataka,ramanagara,2009,Kharif,ragi,76469,138869,1.816016948,54.64337994,53.89068551,15.78853346,1705.574184,328,840,,4363794,4057632,30222,2402.947839,2234.358002,16.64191517
8186,karnataka,ramanagara,2010,Kharif,ragi,72967,165230,2.264448312,38.13789219,46.92109446,9.196505759,1050.552839,328,880,,4363794,4057632,30222,1927.08925,1791.885458,13.34629713
8189,karnataka,ramanagara,2011,Kharif,ragi,70613,165450,2.343052979,51.99886672,36.73542064,4.550750931,1079.467334,328,1050,,4363794,4057632,30222,1862.439321,1731.771341,12.89855597
8192,karnataka,ramanagara,2012,Kharif,bajra,12,12,1,25.47128063,18.04854693,2.113957238,352.9777804,361,1175,12564.21,4363794,4057632,30222,4363.794,4057.632,30.222
8193,karnataka,ramanagara,2012,Kharif,ragi,62037,127654,2.057707497,46.06660417,35.41625544,4.965803112,559.436819,328,1500,27245.84,4363794,4057632,30222,2120.706663,1971.918752,14.68721868
8196,karnataka,ramanagara,2013,Kharif,bajra,68,80,1.176470588,44.11718074,15.22602073,8.616723997,0,361,1310,,4363794,4057632,30222,3709.2249,3448.9872,25.6887
8197,karnataka,ramanagara,2013,Kharif,ragi,69955,175912,2.514645129,66.74179818,29.02358273,10.65804219,236.0004332,328,1500,,4363794,4057632,30222,1735.351819,1613.600246,12.01839562
8200,karnataka,ramanagara,2014,Kharif,bajra,3,3,1,,,,,361,1250,,4363794,4057632,30222,4363.794,4057.632,30.222
8201,karnataka,ramanagara,2014,Kharif,ragi,69083,136049,1.969355703,61.98752766,65.81337225,4.355984795,4942.998359,328,1550,,4363794,4057632,30222,2215.848561,2060.385534,15.34613577
8204,karnataka,ramanagara,2015,Kharif,bajra,9,6,0.666666667,,,,,361,1275,,4363794,4057632,30222,6545.691,6086.448,45.333
8205,karnataka,ramanagara,2015,Kharif,ragi,70105,129670,1.84965409,67.54240842,55.71402272,0,4841.411596,328,1650,,4363794,4057632,30222,2359.248696,2193.724773,16.3392713
8208,karnataka,ramanagara,2016,Kharif,bajra,9,9,1,,,,,361,1330,,4363794,4057632,30222,4363.794,4057.632,30.222
8209,karnataka,ramanagara,2016,Kharif,ragi,66422,46568,0.701093011,5.746684605,0,0,1557.718811,328,1725,46718.91,4363794,4057632,30222,6224.272571,5787.580156,43.10697655
8212,karnataka,ramanagara,2017,Kharif,bajra,2,3,1.5,,,,,361,1425,,4363794,4057632,30222,2909.196,2705.088,20.148
8213,karnataka,ramanagara,2017,Kharif,ragi,73600,182072,2.473804348,73.58898598,34.03490348,5.806573208,986.2202495,328,1900,48235.81,4363794,4057632,30222,1764.001265,1640.239659,12.21681093
8216,karnataka,ramanagara,2018,Kharif,bajra,7,6,0.857142857,,,,,361,,,4363794,4057632,30222,5091.093,4733.904,35.259
