,state,district,Year,Season,crop,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),N_applied(kg/ha),P_applied(kg/ha),K_applied(kg/ha),Manure (kg/ha),calorie_per_100g,MSP_RsperQntl,CostofCultivation_rs_ha,CWR_y,CWU green_y,CWU blue_y,CWR m3/ha,CWU green m3/ha,CWU blue m3/ha
14117,uttar pradesh,hathras,2011,Rabi,maize,161.0,266.0,1.6521739130434785,48.00214558618619,14.999441872892431,0.0,0.0,342,980.0,,0.0,0.0,0.0,0.0,0.0,0.0
14118,uttar pradesh,hathras,2011,Rabi,barley,2535.0,8540.0,3.368836291913215,119.375,50.0,25.0,0.0,352,980.0,,,,,,,
14119,uttar pradesh,hathras,2011,Rabi,wheat,86515.0,290777.0,3.361000982488586,107.34392556008868,48.737889701516224,12.854404210395764,0.617692477326274,346,1285.0,,4281363.0,2735778.0,1425270.0,1273.835688328169,813.9771497401788,424.0611673206615
14120,uttar pradesh,hathras,2012,Rabi,maize,164.0,303.0,1.847560975609756,45.388888888888886,22.222222223333333,11.11111111,0.0,342,1175.0,21750.82,0.0,0.0,0.0,0.0,0.0,0.0
14121,uttar pradesh,hathras,2012,Rabi,barley,2307.0,7452.0,3.2301690507152148,100.0,71.875,0.0,0.0,352,980.0,26344.3,,,,,,
14122,uttar pradesh,hathras,2012,Rabi,wheat,76850.0,275584.0,3.585998698763825,128.53629744995405,68.27119636287487,9.059782913479143,43.45566931973875,346,1350.0,28062.1,4281363.0,2735778.0,1425270.0,1193.9109184495474,762.9054636698794,397.4541319525082
14123,uttar pradesh,hathras,2013,Rabi,maize,419.0,770.0,1.837708830548926,135.2941176,0.0,0.0,0.0,342,1310.0,,0.0,0.0,0.0,0.0,0.0,0.0
14124,uttar pradesh,hathras,2013,Rabi,barley,1861.0,6266.0,3.367006985491672,145.0,76.66666667,0.0,0.0,352,1100.0,,,,,,,
14125,uttar pradesh,hathras,2013,Rabi,rice,12.0,28.0,2.333333333333333,138.54402874271966,1.5646577820363683,0.0,1643.0055448875162,345,1327.5,,0.0,0.0,0.0,0.0,0.0,0.0
14126,uttar pradesh,hathras,2013,Rabi,wheat,79227.0,308906.0,3.898999078596943,145.74304367033386,62.390484200601016,0.032438404107258,507.4215979435904,346,1400.0,,4281363.0,2735778.0,1425270.0,1098.0671997338995,701.661617469392,365.547662687031
14127,uttar pradesh,hathras,2014,Rabi,maize,255.0,453.0,1.776470588235294,61.43135947005287,11.560748915592812,0.0,0.0,342,1310.0,20482.4,0.0,0.0,0.0,0.0,0.0,0.0
14128,uttar pradesh,hathras,2014,Rabi,barley,2984.0,7458.0,2.4993297587131367,67.27962152718442,46.49407510711448,0.0861443305185673,0.0,352,1150.0,24638.13,,,,,,
14129,uttar pradesh,hathras,2014,Rabi,wheat,82134.0,191947.0,2.336998076314316,116.641693474522,61.4321647061884,3.029677427962729,18.92401847172356,346,1450.0,32744.41,4281363.0,2735778.0,1425270.0,1831.9925221128744,1170.6376773380148,609.8721323073555
14130,uttar pradesh,hathras,2015,Rabi,maize,428.0,791.0,1.848130841121496,77.88347538657716,11.724928645692572,0.0702113079524135,33.30022034314473,342,1325.0,28553.18,0.0,0.0,0.0,0.0,0.0,0.0
14131,uttar pradesh,hathras,2015,Rabi,barley,1441.0,3993.0,2.7709923664122136,60.82118662644512,38.71361221596579,0.133037104048319,0.0,352,1225.0,21656.58,,,,,,
14132,uttar pradesh,hathras,2015,Rabi,wheat,75908.0,265298.0,3.494993940032672,112.74029396289086,61.01404512684153,2.6361599743357886,8.549944326368562,346,1525.0,36056.6,4281363.0,2735778.0,1425270.0,1224.9986905442179,782.7704559551898,407.80328219587017
14133,uttar pradesh,hathras,2016,Rabi,maize,484.0,916.0,1.8925619834710743,74.87913186148197,24.25927496363958,0.0726370939693266,46.39089068406282,342,1365.0,42595.05,0.0,0.0,0.0,0.0,0.0,0.0
14134,uttar pradesh,hathras,2016,Rabi,barley,2018.0,7000.0,3.468780971258672,70.45029016986548,41.363750067892376,0.0,0.0,352,1325.0,,,,,,,
14135,uttar pradesh,hathras,2016,Rabi,wheat,78656.0,319815.0,4.065996236777869,116.1601743109802,60.30955614111048,2.086697754613964,136.15646696144918,346,1625.0,58995.21,4281363.0,2735778.0,1425270.0,1052.9677723934149,672.8432198864969,350.53401847943337
14136,uttar pradesh,hathras,2017,Rabi,maize,686.0,1504.0,2.192419825072886,77.9074001575535,12.943468497585403,0.0,287.9316484494647,342,1425.0,33767.4,0.0,0.0,0.0,0.0,0.0,0.0
14137,uttar pradesh,hathras,2017,Rabi,barley,2279.0,7692.0,3.3751645458534445,68.83476081695187,45.64649717398395,0.0,0.0,352,1410.0,32835.34,,,,,,
14138,uttar pradesh,hathras,2017,Rabi,rice,12.0,27.0,2.25,114.33471611342938,51.40364843756704,1.2379164401963911,39.98911703311438,345,1570.0,44082.67,0.0,0.0,0.0,0.0,0.0,0.0
14139,uttar pradesh,hathras,2017,Rabi,wheat,82643.0,312225.0,3.7779969265394526,113.88319180650392,58.59463549803278,1.5606208515489637,5.144193258543653,346,1735.0,39050.67,4281363.0,2735778.0,1425270.0,1133.2362315926016,724.1345223925055,377.2554683641605
14140,uttar pradesh,hathras,2018,Rabi,maize,496.0,1025.0,2.066532258064516,65.35147128408146,21.936656245822324,0.0,99.51805396796394,342,,,0.0,0.0,0.0,0.0,0.0,0.0
14141,uttar pradesh,hathras,2018,Rabi,barley,2970.0,9768.0,3.2888888888888888,57.69003913695022,43.73964987567664,0.1351260049996621,0.0,352,,,,,,,,
14142,uttar pradesh,hathras,2018,Rabi,rice,13.0,30.0,2.3076923076923075,105.05158222343488,47.41521294049944,1.2287322643002458,48.62224190641594,345,,,0.0,0.0,0.0,0.0,0.0,0.0
14143,uttar pradesh,hathras,2018,Rabi,wheat,81137.0,336232.0,4.14400335235466,113.29553409075746,58.12026760898482,1.663728553812348,22.839312661877305,346,,,4281363.0,2735778.0,1425270.0,1033.1466063045752,660.1775547419638,343.93553257869564
14144,uttar pradesh,hathras,2019,Rabi,maize,744.0,1835.0,2.466397849462365,70.13704227713946,28.71474467511909,0.0,129.02086352115714,342,,,0.0,0.0,0.0,0.0,0.0,0.0
14145,uttar pradesh,hathras,2019,Rabi,barley,2274.0,8728.0,3.838170624450308,69.1516402402236,45.642862603563714,3.1993945231870096,0.0,352,,,,,,,,
14146,uttar pradesh,hathras,2019,Rabi,rice,106.0,270.0,2.547169811320755,107.52746170403876,47.44573305155961,2.1506729979601733,37.62489967741177,345,,,0.0,0.0,0.0,0.0,0.0,0.0
14147,uttar pradesh,hathras,2019,Rabi,wheat,82795.0,330683.0,3.993997222054472,111.0286068740158,56.88573820761653,2.09999451146353,7.791506954468465,346,,,4281363.0,2735778.0,1425270.0,1071.9494185821466,684.9724343555611,356.8530273706238
14148,uttar pradesh,jalaun,2009,Rabi,barley,7771.0,15809.0,2.034358512417964,58.41108452742424,47.04296251924242,0.0,0.0,352,840.0,,,,,,,
14149,uttar pradesh,jalaun,2009,Rabi,wheat,143554.0,401291.0,2.795401033757332,73.10819792529148,54.44373022484305,0.0,0.0,346,1100.0,,4281363.0,2735778.0,1425270.0,1531.5738057967906,978.6710267910317,509.86244291549013
14150,uttar pradesh,jalaun,2010,Rabi,maize,14.0,42.0,3.0,65.00667355585556,12.402189131764578,0.1696317007658391,196.38288185030416,342,880.0,,0.0,0.0,0.0,0.0,0.0,0.0
14151,uttar pradesh,jalaun,2010,Rabi,barley,7332.0,20423.0,2.7854609929078014,117.73553192619998,70.2894680858,0.0,0.0,352,880.0,,,,,,,
14152,uttar pradesh,jalaun,2010,Rabi,wheat,135223.0,432152.0,3.1958468603713865,110.771725543783,60.01956350296726,0.0,0.0,346,1170.0,,4281363.0,2735778.0,1425270.0,1339.6646294567652,856.0416438984432,445.97568728132694
14153,uttar pradesh,jalaun,2011,Rabi,maize,3.0,7.0,2.333333333333333,48.00214558618619,14.999441872892431,0.0,0.0,342,980.0,,0.0,0.0,0.0,0.0,0.0,0.0
14154,uttar pradesh,jalaun,2011,Rabi,barley,5595.0,9689.0,1.7317247542448615,49.71590909090909,53.57954545454545,0.0,0.0,352,980.0,,,,,,,
14155,uttar pradesh,jalaun,2011,Rabi,wheat,142049.0,477297.0,3.360087012228175,95.5403589256682,68.52110786281241,0.0,0.0,346,1285.0,,4281363.0,2735778.0,1425270.0,1274.1821817170442,814.1985579670519,424.176515314364
14156,uttar pradesh,jalaun,2012,Rabi,maize,2.0,6.0,3.0,66.61642076289162,10.92246533617732,0.0872032690674308,279.0504610436836,342,1175.0,21750.82,0.0,0.0,0.0,0.0,0.0,0.0
14157,uttar pradesh,jalaun,2012,Rabi,barley,7705.0,16681.0,2.164957819597664,72.89111323316077,46.58005871284218,1.9494272504087056,0.0,352,980.0,26344.3,,,,,,
14158,uttar pradesh,jalaun,2012,Rabi,wheat,145440.0,467112.0,3.211716171617162,80.14346275224989,67.3207479898325,0.0,0.0,346,1350.0,28062.1,4281363.0,2735778.0,1425270.0,1333.0452540718286,851.8118830601654,443.7720906335097
14159,uttar pradesh,jalaun,2013,Rabi,maize,212.0,753.0,3.55188679245283,56.00687785381335,17.283234999770134,0.0,0.0,342,1310.0,,0.0,0.0,0.0,0.0,0.0,0.0
14160,uttar pradesh,jalaun,2013,Rabi,barley,9130.0,25477.0,2.7904709748083243,78.38301043,71.982116245,0.0,0.0,352,1100.0,,,,,,,
14161,uttar pradesh,jalaun,2013,Rabi,wheat,149458.0,445320.0,2.9795661657455605,80.00267901273318,64.21951977034848,0.0,92.73268585924154,346,1400.0,,4281363.0,2735778.0,1425270.0,1436.908181204527,918.179979170035,478.3481623551603
14162,uttar pradesh,jalaun,2014,Rabi,barley,7928.0,8856.0,1.117053481331988,84.12352941176471,43.83529411764706,0.0,0.0,352,1150.0,24638.13,,,,,,
14163,uttar pradesh,jalaun,2014,Rabi,wheat,155125.0,206239.0,1.3295020145044318,129.05120180671756,48.60490324055343,0.0,0.0,346,1450.0,32744.41,4281363.0,2735778.0,1425270.0,3220.275677127023,2057.7464119298484,1072.032975092005
14164,uttar pradesh,jalaun,2015,Rabi,barley,8525.0,18096.0,2.122697947214076,101.90188701029412,55.96907993794117,0.0,0.0,352,1225.0,21656.58,,,,,,
14165,uttar pradesh,jalaun,2015,Rabi,wheat,158550.0,298118.0,1.8802775149795017,107.7217550410201,56.91139258596265,0.0,0.0,346,1525.0,36056.6,4281363.0,2735778.0,1425270.0,2276.984629073052,1454.9862869736146,758.0104472054691
14166,uttar pradesh,jalaun,2016,Rabi,barley,6432.0,16581.0,2.577891791044776,89.96968209285714,41.96281396938775,0.0,0.0,352,1325.0,,,,,,,
14167,uttar pradesh,jalaun,2016,Rabi,wheat,147427.0,547846.0,3.716049298975086,102.33280600925568,52.09086403988673,0.0,0.0,346,1625.0,58995.21,4281363.0,2735778.0,1425270.0,1152.1276106807388,736.2060564574716,383.5444272478032
14168,uttar pradesh,jalaun,2017,Rabi,maize,18.0,54.0,3.0,77.9074001575535,12.943468497585403,0.0,287.9316484494647,342,1425.0,33767.4,0.0,0.0,0.0,0.0,0.0,0.0
14169,uttar pradesh,jalaun,2017,Rabi,barley,7555.0,18183.0,2.4067504963600266,69.66189064563636,47.277575757,0.0,0.0,352,1410.0,32835.34,,,,,,
14170,uttar pradesh,jalaun,2017,Rabi,wheat,160362.0,581167.0,3.624094236789264,87.10857535659125,52.93814662232848,0.0,0.0,346,1735.0,39050.67,4281363.0,2735778.0,1425270.0,1181.3608367405584,754.8859994390598,393.2761972720406
14171,uttar pradesh,jalaun,2018,Rabi,barley,8737.0,25120.0,2.875128762733204,76.69918783840068,48.4495175630529,0.0,0.0,352,,,,,,,,
14172,uttar pradesh,jalaun,2018,Rabi,wheat,143818.0,534094.0,3.7136797897342473,74.80501209949185,51.63493197756352,0.0,0.0,346,,,4281363.0,2735778.0,1425270.0,1152.8627244155525,736.6757919092894,383.7891473411048
14173,uttar pradesh,jalaun,2019,Rabi,barley,9414.0,21714.0,2.3065646908859145,68.780977970316,47.57542180006561,0.0,0.0,352,,,,,,,,
14174,uttar pradesh,jalaun,2019,Rabi,wheat,149023.0,556303.0,3.7330009461626728,88.5815546740638,53.43822970752844,0.0,0.0,346,,,4281363.0,2735778.0,1425270.0,1146.8957714572814,732.8629270271776,381.8027427678801
14175,uttar pradesh,jaunpur,2009,Rabi,maize,309.0,450.0,1.4563106796116505,73.648525275505,19.579708493354456,0.1022001651554669,338.62321388041767,342,840.0,,0.0,0.0,0.0,0.0,0.0,0.0
14176,uttar pradesh,jaunpur,2009,Rabi,barley,334.0,575.0,1.721556886227545,72.86723912723782,49.20171342337272,1.2281071955489908,9.003305902511078,352,840.0,,,,,,,
14177,uttar pradesh,jaunpur,2009,Rabi,wheat,201324.0,547803.0,2.721001966978602,117.66235820074309,56.9436339786457,2.5174870085783474,134.0205183837267,346,1100.0,,4281363.0,2735778.0,1425270.0,1573.4509022623095,1005.4303646967978,523.8033699705916
14178,uttar pradesh,jaunpur,2010,Rabi,maize,316.0,463.0,1.4651898734177216,57.08698569439169,21.61254589188505,0.0,0.0,342,880.0,,0.0,0.0,0.0,0.0,0.0,0.0
14179,uttar pradesh,jaunpur,2010,Rabi,barley,641.0,1186.0,1.8502340093603744,82.49711539439704,55.19622712485613,0.8095731534879163,25.532297343007016,352,880.0,,,,,,,
14180,uttar pradesh,jaunpur,2010,Rabi,wheat,208204.0,594006.0,2.85299994236422,110.44403651448783,87.55280512555557,0.0,0.0,346,1170.0,,4281363.0,2735778.0,1425270.0,1500.6530271613415,958.9127428207794,499.5688849607579
14181,uttar pradesh,jaunpur,2011,Rabi,maize,407.0,741.0,1.8206388206388209,43.19516870120391,28.90262848381094,0.0,0.0,342,980.0,,0.0,0.0,0.0,0.0,0.0,0.0
14182,uttar pradesh,jaunpur,2011,Rabi,barley,433.0,829.0,1.9145496535796769,70.077973113056,46.539351078124845,1.9842006435749475,0.0,352,980.0,,,,,,,
14183,uttar pradesh,jaunpur,2011,Rabi,wheat,205686.0,654758.0,3.1832890911389207,149.43861999489653,67.29540576536222,0.0,0.0,346,1285.0,,4281363.0,2735778.0,1425270.0,1344.949477544375,859.418645832506,447.7350184648373
14184,uttar pradesh,jaunpur,2012,Rabi,maize,563.0,1040.0,1.847246891651865,71.87355882269112,0.0,0.0,0.0,342,1175.0,21750.82,0.0,0.0,0.0,0.0,0.0,0.0
14185,uttar pradesh,jaunpur,2012,Rabi,barley,588.0,1027.0,1.7465986394557824,72.89111323316077,46.58005871284218,1.9494272504087056,0.0,352,980.0,26344.3,,,,,,
14186,uttar pradesh,jaunpur,2012,Rabi,wheat,210453.0,655140.0,3.1129991019372496,145.64643485477666,62.74322278042202,0.0,0.0,346,1350.0,28062.1,4281363.0,2735778.0,1425270.0,1375.3177754968403,878.8238963183442,457.8446550508288
14187,uttar pradesh,jaunpur,2013,Rabi,maize,423.0,886.0,2.0945626477541373,40.38995753412407,6.891082129309129,0.0,0.0,342,1310.0,,0.0,0.0,0.0,0.0,0.0,0.0
14188,uttar pradesh,jaunpur,2013,Rabi,barley,42.0,78.0,1.8571428571428568,82.02457040153577,52.786061515006594,0.4109787521153705,0.0,352,1100.0,,,,,,,
14189,uttar pradesh,jaunpur,2013,Rabi,wheat,210671.0,602940.0,2.8619980918114027,125.44801622558728,62.91101517861433,0.0,0.0,346,1400.0,,4281363.0,2735778.0,1425270.0,1495.9349596527015,955.8979119613891,497.9982355955816
14190,uttar pradesh,jaunpur,2014,Rabi,maize,475.0,866.0,1.823157894736842,27.966287449249148,18.761092151638223,0.0,0.0,342,1310.0,20482.4,0.0,0.0,0.0,0.0,0.0,0.0
14191,uttar pradesh,jaunpur,2014,Rabi,barley,600.0,1050.0,1.75,76.66666667,0.0,0.0,0.0,352,1150.0,24638.13,,,,,,
14192,uttar pradesh,jaunpur,2014,Rabi,wheat,209445.0,405486.0,1.9360022917711093,129.6123407253854,58.07914862784173,0.0,0.0,346,1450.0,32744.41,4281363.0,2735778.0,1425270.0,2211.4452127447066,1413.1067982865009,736.1923103387047
14193,uttar pradesh,jaunpur,2015,Rabi,maize,1229.0,2563.0,2.085435313262815,26.204778369887645,0.0,0.0,0.0,342,1325.0,28553.18,0.0,0.0,0.0,0.0,0.0,0.0
14194,uttar pradesh,jaunpur,2015,Rabi,barley,536.0,917.0,1.710820895522388,60.82118662644512,38.71361221596579,0.133037104048319,0.0,352,1225.0,21656.58,,,,,,
14195,uttar pradesh,jaunpur,2015,Rabi,wheat,219050.0,582892.0,2.6609997717416114,132.53702013536315,61.02802482822958,0.0,0.0,346,1525.0,36056.6,4281363.0,2735778.0,1425270.0,1608.9302394783253,1028.1015538041354,535.6144766097322
14196,uttar pradesh,jaunpur,2016,Rabi,maize,391.0,787.0,2.0127877237851663,81.87808041363813,58.849870296906616,0.0,0.0,342,1365.0,42595.05,0.0,0.0,0.0,0.0,0.0,0.0
14197,uttar pradesh,jaunpur,2016,Rabi,barley,513.0,1176.0,2.2923976608187133,70.45029016986548,41.363750067892376,0.0,0.0,352,1325.0,,,,,,,
14198,uttar pradesh,jaunpur,2016,Rabi,wheat,206881.0,668226.0,3.2300017884677663,138.34456746921796,57.85318275948419,0.0,0.0,346,1625.0,58995.21,4281363.0,2735778.0,1425270.0,1325.4986468694724,846.9896238967057,441.25981759165313
14199,uttar pradesh,jaunpur,2017,Rabi,maize,264.0,580.0,2.196969696969697,77.9074001575535,12.943468497585403,0.0,287.9316484494647,342,1425.0,33767.4,0.0,0.0,0.0,0.0,0.0,0.0
14200,uttar pradesh,jaunpur,2017,Rabi,barley,563.0,1250.0,2.2202486678508,68.83476081695187,45.64649717398395,0.0,0.0,352,1410.0,32835.34,,,,,,
14201,uttar pradesh,jaunpur,2017,Rabi,wheat,207669.0,735148.0,3.5399987480076467,113.88319180650392,58.59463549803278,1.5606208515489637,5.144193258543653,346,1735.0,39050.67,4281363.0,2735778.0,1425270.0,1209.4250040087168,772.8189173907839,402.61878646204576
14202,uttar pradesh,jaunpur,2018,Rabi,maize,416.0,937.0,2.2524038461538463,65.35147128408146,21.936656245822324,0.0,99.51805396796394,342,,,0.0,0.0,0.0,0.0,0.0,0.0
14203,uttar pradesh,jaunpur,2018,Rabi,barley,534.0,1314.0,2.460674157303371,57.69003913695022,43.73964987567664,0.1351260049996621,0.0,352,,,,,,,,
14204,uttar pradesh,jaunpur,2018,Rabi,wheat,211334.0,784260.0,3.710997757104867,113.29553409075746,58.12026760898482,1.663728553812348,22.839312661877305,346,,,4281363.0,2735778.0,1425270.0,1153.695927679596,737.2082062734297,384.06652153622525
14205,uttar pradesh,jaunpur,2019,Rabi,maize,1529.0,4209.0,2.752779594506213,70.13704227713946,28.71474467511909,0.0,129.02086352115714,342,,,0.0,0.0,0.0,0.0,0.0,0.0
14206,uttar pradesh,jaunpur,2019,Rabi,barley,899.0,2754.0,3.0634037819799778,69.1516402402236,45.642862603563714,3.1993945231870096,0.0,352,,,,,,,,
14207,uttar pradesh,jaunpur,2019,Rabi,rice,205.0,575.0,2.804878048780488,107.52746170403876,47.44573305155961,2.1506729979601733,37.62489967741177,345,,,0.0,0.0,0.0,0.0,0.0,0.0
14208,uttar pradesh,jaunpur,2019,Rabi,wheat,210908.0,758214.0,3.594998767235003,111.0286068740158,56.88573820761653,2.09999451146353,7.791506954468465,346,,,4281363.0,2735778.0,1425270.0,1190.9219660992806,760.9955321637427,396.4591067429512
14209,uttar pradesh,jhansi,2009,Rabi,barley,5093.0,10361.0,2.034360887492637,72.74509803882353,52.285539215147054,0.0,0.0,352,840.0,,,,,,,
14210,uttar pradesh,jhansi,2009,Rabi,wheat,128909.0,319425.0,2.4779107742671185,68.77588445755487,48.35394663570533,0.0,0.0,346,1100.0,,4281363.0,2735778.0,1425270.0,1727.811608255459,1104.0663886733976,575.1902024888471
14211,uttar pradesh,jhansi,2010,Rabi,barley,3918.0,9169.0,2.340224604389995,51.25,57.5,0.0,0.0,352,880.0,,,,,,,
14212,uttar pradesh,jhansi,2010,Rabi,wheat,142456.0,384439.0,2.698650811478632,76.63198533860216,55.15457401292277,0.0,0.0,346,1170.0,,4281363.0,2735778.0,1425270.0,1586.4827645686312,1013.7576852712654,528.141689890984
14213,uttar pradesh,jhansi,2011,Rabi,maize,60.0,143.0,2.3833333333333333,48.00214558618619,14.999441872892431,0.0,0.0,342,980.0,,0.0,0.0,0.0,0.0,0.0,0.0
14214,uttar pradesh,jhansi,2011,Rabi,barley,5874.0,10173.0,1.7318692543411645,70.077973113056,46.539351078124845,1.9842006435749475,0.0,352,980.0,,,,,,,
14215,uttar pradesh,jhansi,2011,Rabi,wheat,178532.0,558556.0,3.128604395850604,76.70279915427662,59.78470280578697,0.0,0.0,346,1285.0,,4281363.0,2735778.0,1425270.0,1368.4577716755348,874.440374637458,455.5609529572684
14216,uttar pradesh,jhansi,2012,Rabi,barley,5627.0,11437.0,2.03252177003732,15.0,40.0,20.0,0.0,352,980.0,26344.3,,,,,,
14217,uttar pradesh,jhansi,2012,Rabi,wheat,156091.0,434532.0,2.7838376331755192,72.14639887263158,44.66532561633394,0.9528130671506352,0.0,346,1350.0,28062.1,4281363.0,2735778.0,1425270.0,1537.9355997555992,982.736193877551,511.9802904504156
14218,uttar pradesh,jhansi,2013,Rabi,maize,415.0,1475.0,3.55421686746988,56.00687785381335,17.283234999770134,0.0,0.0,342,1310.0,,0.0,0.0,0.0,0.0,0.0,0.0
14219,uttar pradesh,jhansi,2013,Rabi,barley,5172.0,8817.0,1.7047563805104409,82.02457040153577,52.786061515006594,0.4109787521153705,0.0,352,1100.0,,,,,,,
14220,uttar pradesh,jhansi,2013,Rabi,wheat,153384.0,235384.0,1.5346059562927032,82.70202088671508,53.77642183295826,0.0,0.0,346,1400.0,,4281363.0,2735778.0,1425270.0,2789.8777418686063,1782.7234338442715,928.7530744655542
14221,uttar pradesh,jhansi,2014,Rabi,barley,7560.0,8444.0,1.1169312169312169,67.27962152718442,46.49407510711448,0.0861443305185673,0.0,352,1150.0,24638.13,,,,,,
14222,uttar pradesh,jhansi,2014,Rabi,rice,2.0,4.0,2.0,113.9949772291687,50.52528280005296,1.3742660462940988,128.83137636296962,345,1380.0,,0.0,0.0,0.0,0.0,0.0,0.0
14223,uttar pradesh,jhansi,2014,Rabi,wheat,155061.0,183641.0,1.184314560076357,45.85609267399624,47.05209530506567,0.0,0.0,346,1450.0,32744.41,4281363.0,2735778.0,1425270.0,3615.055614721114,2310.0095973012567,1203.455608878192
14224,uttar pradesh,jhansi,2015,Rabi,maize,21.0,46.0,2.1904761904761907,77.88347538657716,11.724928645692572,0.0702113079524135,33.30022034314473,342,1325.0,28553.18,0.0,0.0,0.0,0.0,0.0,0.0
14225,uttar pradesh,jhansi,2015,Rabi,barley,4994.0,11446.0,2.29195034040849,71.28210382639344,41.44398907229508,0.0,0.0,352,1225.0,21656.58,,,,,,
14226,uttar pradesh,jhansi,2015,Rabi,wheat,159541.0,337585.0,2.115976457462345,85.5704699256978,45.56334638792108,0.0,0.0,346,1525.0,36056.6,4281363.0,2735778.0,1425270.0,2023.3509616333665,1292.9151410696566,673.5755471066547
14227,uttar pradesh,jhansi,2016,Rabi,maize,96.0,269.0,2.802083333333333,74.87913186148197,24.25927496363958,0.0726370939693266,46.39089068406282,342,1365.0,42595.05,0.0,0.0,0.0,0.0,0.0,0.0
14228,uttar pradesh,jhansi,2016,Rabi,barley,8532.0,21085.0,2.4712845757149555,54.375,28.75,0.0,0.0,352,1325.0,,,,,,,
14229,uttar pradesh,jhansi,2016,Rabi,wheat,167702.0,514967.0,3.070726646074585,80.60743527326552,58.3451245140578,0.0,0.0,346,1625.0,58995.21,4281363.0,2735778.0,1425270.0,1394.2507730126395,890.9220244326334,464.1474687504247
14230,uttar pradesh,jhansi,2017,Rabi,maize,1.0,2.0,2.0,0.0,0.0,0.0,11770.833333333334,342,1425.0,33767.4,0.0,0.0,0.0,0.0,0.0,0.0
14231,uttar pradesh,jhansi,2017,Rabi,barley,5091.0,12289.0,2.413867609506973,16.074479166666666,25.89496527604167,0.0,0.0,352,1410.0,32835.34,,,,,,
14232,uttar pradesh,jhansi,2017,Rabi,wheat,149640.0,394006.0,2.633025928896017,57.09336833870803,39.0137595220146,0.0,0.0,346,1735.0,39050.67,4281363.0,2735778.0,1425270.0,1626.0238659309757,1039.0243293756948,541.3049618533728
14233,uttar pradesh,jhansi,2018,Rabi,maize,239.0,670.0,2.803347280334728,0.0,0.0,0.0,6127.450980375,342,,,0.0,0.0,0.0,0.0,0.0,0.0
14234,uttar pradesh,jhansi,2018,Rabi,barley,5507.0,15328.0,2.78336662429635,42.45905984096385,39.23121055722891,0.0,0.0,352,,,,,,,,
14235,uttar pradesh,jhansi,2018,Rabi,wheat,182907.0,595918.0,3.258038238011668,71.42400561007386,44.58950498533523,0.0,0.0,346,,,4281363.0,2735778.0,1425270.0,1314.092311762692,839.7010102832938,437.46263729237904
14236,uttar pradesh,jhansi,2019,Rabi,barley,7398.0,21598.0,2.919437685861044,63.99611928097656,43.96119281066406,0.0,0.0,352,,,,,,,,
14237,uttar pradesh,jhansi,2019,Rabi,wheat,148822.0,508550.0,3.417169504508742,73.32787252683369,49.42824459696696,0.0,0.0,346,,,4281363.0,2735778.0,1425270.0,1252.8974621689117,800.5976865912891,417.09081101169994
14238,uttar pradesh,kannauj,2009,Rabi,maize,1705.0,2487.0,1.458651026392962,73.648525275505,19.579708493354456,0.1022001651554669,338.62321388041767,342,840.0,,0.0,0.0,0.0,0.0,0.0,0.0
14239,uttar pradesh,kannauj,2009,Rabi,barley,1043.0,2099.0,2.012464046021093,72.86723912723782,49.20171342337272,1.2281071955489908,9.003305902511078,352,840.0,,,,,,,
14240,uttar pradesh,kannauj,2009,Rabi,wheat,72427.0,250571.0,3.459635218910075,117.66235820074309,56.9436339786457,2.5174870085783474,134.0205183837267,346,1100.0,,4281363.0,2735778.0,1425270.0,1237.5186194771143,790.7706526533398,411.97117898719324
14241,uttar pradesh,kannauj,2010,Rabi,maize,2637.0,3866.0,1.466059916571862,65.00667355585556,12.402189131764578,0.1696317007658391,196.38288185030416,342,880.0,,0.0,0.0,0.0,0.0,0.0,0.0
14242,uttar pradesh,kannauj,2010,Rabi,barley,975.0,2854.0,2.927179487179487,82.49711539439704,55.19622712485613,0.8095731534879163,25.532297343007016,352,880.0,,,,,,,
14243,uttar pradesh,kannauj,2010,Rabi,wheat,73545.0,262612.0,3.570766197566116,115.39735762268208,58.613054220342434,2.160247146551181,108.84959970141928,346,1170.0,,4281363.0,2735778.0,1425270.0,1199.0040128973544,766.1599356084262,399.1496281586523
14244,uttar pradesh,kannauj,2011,Rabi,maize,3192.0,5288.0,1.6566416040100251,71.72010381891829,31.793728423291142,0.0,0.0,342,980.0,,0.0,0.0,0.0,0.0,0.0,0.0
14245,uttar pradesh,kannauj,2011,Rabi,barley,1030.0,3301.0,3.204854368932039,70.077973113056,46.539351078124845,1.9842006435749475,0.0,352,980.0,,,,,,,
14246,uttar pradesh,kannauj,2011,Rabi,wheat,74109.0,277001.0,3.737751150332618,103.04635606473435,59.36563390872775,0.0,0.0,346,1285.0,,4281363.0,2735778.0,1425270.0,1145.4382134613231,731.9315518788741,381.3175202616597
14247,uttar pradesh,kannauj,2012,Rabi,maize,2205.0,4123.0,1.8698412698412696,54.82319278640745,25.41247513348592,0.0,0.0,342,1175.0,21750.82,0.0,0.0,0.0,0.0,0.0,0.0
14248,uttar pradesh,kannauj,2012,Rabi,barley,917.0,2864.0,3.123227917121047,72.89111323316077,46.58005871284218,1.9494272504087056,0.0,352,980.0,26344.3,,,,,,
