,state,district,crop,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
511,chhattisgarh,dantewada,rice,209077.0,283588.0,2.429266279515373
512,chhattisgarh,dhamtari,Maize,4962.0,13066.0,4.09173126614987
513,chhattisgarh,dhamtari,jowar,91.0,151.0,2.649122807017544
514,chhattisgarh,dhamtari,ragi,315.0,111.0,0.3557692307692308
515,chhattisgarh,dhamtari,rice,198148.0,620402.0,3.2886258610166537
516,chhattisgarh,durg,Maize,677.0,1529.0,2.258493353028065
517,chhattisgarh,durg,bajra,17.0,6.0,1.0
518,chhattisgarh,durg,jowar,219.0,115.0,1.52
519,chhattisgarh,durg,ragi,44.0,9.0,0.3157894736842105
520,chhattisgarh,durg,rice,465325.0,844764.0,2.962355694344038
521,chhattisgarh,gariyaband,Maize,10519.0,24304.0,2.7443541102077686
522,chhattisgarh,gariyaband,bajra,6.0,5.0,0.8333333333333334
523,chhattisgarh,gariyaband,jowar,87.0,67.0,0.7701149425287356
524,chhattisgarh,gariyaband,ragi,460.0,140.0,0.3098591549295774
525,chhattisgarh,gariyaband,rice,146599.0,329943.0,2.383189113444953
526,chhattisgarh,gaurella-pendra-marwahi,Maize,1879.0,5020.0,2.6716338477913784
527,chhattisgarh,gaurella-pendra-marwahi,bajra,6.0,3.0,0.5
528,chhattisgarh,gaurella-pendra-marwahi,rice,59718.0,123381.0,2.0660604842760977
529,chhattisgarh,janjgir-champa,Maize,541.0,1054.0,2.875
530,chhattisgarh,janjgir-champa,jowar,3.0,2.0,1.0
531,chhattisgarh,janjgir-champa,rice,288940.0,847944.0,3.279552307456432
532,chhattisgarh,jashpur,Maize,6646.0,16938.0,3.0316806873098265
533,chhattisgarh,jashpur,bajra,44.0,18.0,0.5
534,chhattisgarh,jashpur,jowar,411.0,594.0,1.6320754716981132
535,chhattisgarh,jashpur,ragi,1075.0,272.0,0.260989010989011
536,chhattisgarh,jashpur,rice,184319.0,290404.0,1.6071057000553404
537,chhattisgarh,kabirdham,Maize,3302.0,5071.0,2.028731604765242
538,chhattisgarh,kabirdham,bajra,83.0,63.0,1.0
539,chhattisgarh,kabirdham,jowar,790.0,568.0,1.6177777777777778
540,chhattisgarh,kabirdham,rice,132955.0,168685.0,1.619771147917864
541,chhattisgarh,kanker,Maize,11511.0,34590.0,3.335905101745588
542,chhattisgarh,kanker,jowar,448.0,630.0,1.950354609929078
543,chhattisgarh,kanker,ragi,1594.0,511.0,0.3210283454185893
544,chhattisgarh,kanker,rice,195941.0,477197.0,2.67054491322913
545,chhattisgarh,kondagaon,Maize,16566.0,62307.0,3.761137269105397
546,chhattisgarh,kondagaon,jowar,113.0,113.0,1.0
547,chhattisgarh,kondagaon,ragi,2490.0,811.0,0.3683929524826481
548,chhattisgarh,kondagaon,rice,108703.0,193520.0,1.9278164629469128
549,chhattisgarh,korba,Maize,4942.0,8735.0,2.215796430931923
550,chhattisgarh,korba,bajra,72.0,29.0,1.0
551,chhattisgarh,korba,jowar,487.0,507.0,1.3412698412698412
552,chhattisgarh,korba,rice,110152.0,178988.0,1.63737490165944
553,chhattisgarh,korea,Maize,8550.0,18249.0,2.4161260426320665
554,chhattisgarh,korea,bajra,13.0,5.0,0.3846153846153846
555,chhattisgarh,korea,jowar,914.0,950.0,1.4415781487101669
556,chhattisgarh,korea,ragi,367.0,49.0,0.3333333333333333
557,chhattisgarh,korea,rice,73095.0,130407.0,1.7840755181612968
558,chhattisgarh,mahasamund,Maize,207.0,309.0,2.3076923076923075
559,chhattisgarh,mahasamund,bajra,19.0,18.0,0.9473684210526316
560,chhattisgarh,mahasamund,jowar,1928.0,1990.0,1.5106382978723405
561,chhattisgarh,mahasamund,ragi,35.0,9.0,0.5
562,chhattisgarh,mahasamund,rice,294928.0,521880.0,1.926026527704992
563,chhattisgarh,mungeli,Maize,201.0,357.0,2.60377358490566
564,chhattisgarh,mungeli,bajra,1.0,1.0,1.0
565,chhattisgarh,mungeli,jowar,1.0,1.0,1.0
566,chhattisgarh,mungeli,ragi,4.0,1.0,0.25
567,chhattisgarh,mungeli,rice,124037.0,302195.0,2.542108628436791
568,chhattisgarh,narayanpur,Maize,3254.0,6525.0,3.385340314136126
569,chhattisgarh,narayanpur,jowar,10.0,10.0,1.8
570,chhattisgarh,narayanpur,ragi,369.0,105.0,0.329153605015674
571,chhattisgarh,narayanpur,rice,29917.0,51571.0,1.770397489539749
572,chhattisgarh,raigarh,Maize,1131.0,3178.0,2.809902740937224
573,chhattisgarh,raigarh,bajra,328.0,134.0,0.5238095238095238
574,chhattisgarh,raigarh,jowar,38.0,62.0,1.6428571428571428
575,chhattisgarh,raigarh,ragi,47.0,10.0,0.2127659574468085
576,chhattisgarh,raigarh,rice,244702.0,560337.0,2.305069336744978
577,chhattisgarh,raipur,Maize,2253.0,2468.0,2.703791469194313
578,chhattisgarh,raipur,bajra,11.0,11.0,1.0
579,chhattisgarh,raipur,jowar,217.0,186.0,1.5631067961165048
580,chhattisgarh,raipur,ragi,848.0,232.0,0.3550863723608445
581,chhattisgarh,raipur,rice,545965.0,805433.0,3.23671147707204
582,chhattisgarh,rajnandgaon,Maize,7854.0,13955.0,2.286355475763016
583,chhattisgarh,rajnandgaon,bajra,8.0,10.0,1.25
584,chhattisgarh,rajnandgaon,jowar,117.0,83.0,1.509090909090909
585,chhattisgarh,rajnandgaon,ragi,232.0,77.0,0.3318965517241379
586,chhattisgarh,rajnandgaon,rice,340270.0,613716.0,1.8592994253744712
587,chhattisgarh,sukma,Maize,3052.0,8171.0,3.78207607994842
588,chhattisgarh,sukma,jowar,953.0,958.0,1.0052465897166842
589,chhattisgarh,sukma,ragi,345.0,76.0,0.291005291005291
590,chhattisgarh,sukma,rice,86395.0,174280.0,2.355934530675015
591,chhattisgarh,surajpur,Maize,11661.0,33662.0,3.206210115249071
592,chhattisgarh,surajpur,jowar,402.0,405.0,1.007462686567164
593,chhattisgarh,surajpur,ragi,492.0,129.0,4.5625
594,chhattisgarh,surajpur,rice,113276.0,196547.0,1.8392083469798344
595,chhattisgarh,surguja,Maize,37543.0,63804.0,2.7699430886466674
596,chhattisgarh,surguja,bajra,3.0,3.0,1.0
597,chhattisgarh,surguja,jowar,1720.0,1990.0,1.4420289855072463
598,chhattisgarh,surguja,ragi,924.0,230.0,0.3333333333333333
599,chhattisgarh,surguja,rice,314482.0,411096.0,1.761972575638708
600,dadra and nagar haveli,dadra and nagar haveli,Maize,110.0,119.0,1.101851851851852
601,dadra and nagar haveli,dadra and nagar haveli,jowar,467.0,385.0,22.0
602,dadra and nagar haveli,dadra and nagar haveli,ragi,1135.0,1513.0,1.7
603,dadra and nagar haveli,dadra and nagar haveli,rice,14250.0,31312.0,2.199957844446006
604,dadra and nagar haveli,dadra and nagar haveli,wheat,141.0,309.0,2.223021582733813
605,gujarat,ahmadabad,Maize,2700.0,4600.0,2.066666666666667
606,gujarat,ahmadabad,bajra,41700.0,43700.0,2.486842105263158
607,gujarat,ahmadabad,jowar,64200.0,86900.0,1.353582554517134
608,gujarat,ahmadabad,rice,133051.0,311998.0,2.643478260869565
609,gujarat,amreli,Maize,5000.0,6900.0,2.0
610,gujarat,amreli,bajra,48600.0,97200.0,2.32088285229202
611,gujarat,amreli,jowar,20300.0,6000.0,1.52
612,gujarat,amreli,rice,100.0,100.0,1.0
613,gujarat,anand,Maize,800.0,1200.0,1.7727272727272727
614,gujarat,anand,bajra,31500.0,43900.0,2.162533215234721
615,gujarat,anand,jowar,427.0,616.0,1.5
616,gujarat,anand,rice,113845.0,314920.0,2.79960443468636
617,gujarat,aravalli,Maize,35550.0,79474.0,2.454834499146558
618,gujarat,aravalli,bajra,3556.0,4975.0,1.563614744351962
619,gujarat,aravalli,jowar,719.0,961.0,1.5191489361702128
620,gujarat,aravalli,rice,1911.0,3979.0,2.4486153846153846
621,gujarat,banas kantha,Maize,11794.0,31300.0,3.122448979591837
622,gujarat,banas kantha,bajra,218600.0,241000.0,1.720914776705712
623,gujarat,banas kantha,jowar,27800.0,20900.0,1.3333333333333333
624,gujarat,banas kantha,ragi,3000.0,2900.0,0.9666666666666668
625,gujarat,banas kantha,rice,75.0,88.0,1.1733333333333331
626,gujarat,bharuch,Maize,11000.0,20300.0,1.9901960784313728
627,gujarat,bharuch,bajra,3900.0,4800.0,1.75
628,gujarat,bharuch,jowar,20100.0,26200.0,1.7916666666666667
629,gujarat,bharuch,ragi,200.0,200.0,1.0
630,gujarat,bharuch,rice,27900.0,25200.0,1.9163525835866264
631,gujarat,bhavnagar,Maize,5100.0,8500.0,2.0
632,gujarat,bhavnagar,bajra,105500.0,214400.0,2.695011164469458
633,gujarat,bhavnagar,jowar,49500.0,26300.0,1.54
634,gujarat,bhavnagar,rice,100.0,200.0,2.0
635,gujarat,botad,bajra,721.0,1824.0,2.60863309352518
636,gujarat,chhotaudepur,Maize,31530.0,70430.0,2.42987752285665
637,gujarat,chhotaudepur,jowar,437.0,569.0,1.5909090909090908
638,gujarat,chhotaudepur,rice,21870.0,29190.0,1.649929322106816
639,gujarat,dang,Maize,3745.0,5900.0,2.0
640,gujarat,dang,jowar,15500.0,30200.0,3.4278234854151086
641,gujarat,dang,ragi,14866.999999999998,20679.0,1.3909329387233471
642,gujarat,dang,rice,26750.0,60575.0,2.969362745098039
643,gujarat,devbhumi dwarka,Maize,120.0,186.0,1.55
644,gujarat,devbhumi dwarka,bajra,572.0,934.0,1.6666666666666667
645,gujarat,devbhumi dwarka,jowar,17.0,24.0,1.411764705882353
646,gujarat,dohad,Maize,124000.0,234916.0,1.997652981393925
647,gujarat,dohad,bajra,200.0,300.0,1.5
648,gujarat,dohad,jowar,3600.0,3900.0,1.537313432835821
649,gujarat,dohad,rice,54600.0,75200.0,1.3772893772893773
650,gujarat,gandhinagar,Maize,1000.0,1200.0,2.0
651,gujarat,gandhinagar,bajra,28900.0,41000.0,1.9666666666666663
652,gujarat,gandhinagar,jowar,8300.0,8200.0,1.3925233644859814
653,gujarat,gandhinagar,rice,16000.0,36900.0,3.037974683544304
654,gujarat,gir somnath,Maize,130.0,230.0,1.7692307692307692
655,gujarat,gir somnath,bajra,6041.0,15150.0,3.349895031490553
656,gujarat,gir somnath,jowar,180.0,241.0,1.3388888888888888
657,gujarat,gir somnath,rice,5.0,8.0,1.6
658,gujarat,jamnagar,Maize,6300.0,10300.0,2.0
659,gujarat,jamnagar,bajra,55800.0,70900.0,2.0
660,gujarat,jamnagar,jowar,15900.0,12500.0,1.4
661,gujarat,junagadh,Maize,200.0,400.0,2.0
662,gujarat,junagadh,bajra,33500.0,74500.0,2.382978723404255
663,gujarat,junagadh,jowar,4500.0,3700.0,2.0
664,gujarat,junagadh,rice,200.0,500.0,2.5
665,gujarat,kachchh,Maize,4681.0,5931.0,1.7058823529411764
666,gujarat,kachchh,bajra,109900.0,128000.0,1.4721855209804546
667,gujarat,kachchh,jowar,82434.0,118952.0,1.540093023255814
668,gujarat,kheda,Maize,33100.0,64500.0,2.792207792207792
669,gujarat,kheda,bajra,86700.0,133700.0,1.5803698435277382
670,gujarat,kheda,jowar,3200.0,3400.0,1.4423076923076923
671,gujarat,kheda,rice,171800.0,363900.0,3.185491658766933
672,gujarat,mahesana,Maize,1100.0,1600.0,2.25
673,gujarat,mahesana,bajra,105000.0,135100.0,1.7081260364842454
674,gujarat,mahesana,jowar,15800.0,17600.0,1.4428571428571428
675,gujarat,mahesana,ragi,22.0,18.0,0.8181818181818182
676,gujarat,mahesana,rice,12600.0,23600.0,2.648129126925898
677,gujarat,mahisagar,Maize,42083.0,54682.0,1.4294079205332637
678,gujarat,mahisagar,bajra,8662.0,11475.0,2.1342150910667823
679,gujarat,mahisagar,jowar,82.0,125.0,1.54
680,gujarat,mahisagar,rice,43300.0,71910.0,1.891074527954557
681,gujarat,morbi,Maize,105.0,177.0,1.75
682,gujarat,morbi,bajra,7755.0,5203.0,1.5610108303249095
683,gujarat,morbi,jowar,3218.0,4550.0,1.54
684,gujarat,narmada,Maize,9800.0,22900.0,2.336734693877551
685,gujarat,narmada,bajra,700.0,1000.0,1.736842105263158
686,gujarat,narmada,jowar,10000.0,15100.0,2.0793650793650795
687,gujarat,narmada,rice,17900.0,14700.0,1.103448275862069
688,gujarat,navsari,Maize,24.0,37.0,1.625
689,gujarat,navsari,jowar,1400.0,2000.0,1.7777777777777777
690,gujarat,navsari,ragi,600.0,600.0,1.3333333333333333
691,gujarat,navsari,rice,67443.0,162186.0,2.729270322131468
692,gujarat,panch mahals,Maize,219200.0,422100.0,1.94163113779402
693,gujarat,panch mahals,bajra,9700.0,9000.0,1.7379518072289155
694,gujarat,panch mahals,jowar,2500.0,2400.0,1.5256410256410255
695,gujarat,panch mahals,ragi,400.0,500.0,1.25
696,gujarat,panch mahals,rice,106600.0,122771.0,1.7667161961367013
697,gujarat,patan,Maize,40.0,62.0,1.55
698,gujarat,patan,bajra,91600.0,78900.0,1.38694455367676
699,gujarat,patan,jowar,13280.000000000002,18775.0,1.5405940594059406
700,gujarat,porbandar,Maize,300.0,300.0,1.2333333333333334
701,gujarat,porbandar,bajra,3200.0,7200.0,2.3225806451612905
702,gujarat,porbandar,jowar,600.0,700.0,1.5411764705882354
703,gujarat,rajkot,Maize,6000.0,9700.0,2.333333333333333
704,gujarat,rajkot,bajra,61600.0,94400.0,2.3811074918566777
705,gujarat,rajkot,jowar,11100.0,8300.0,1.54
706,gujarat,sabar kantha,Maize,146300.0,284100.0,2.145770392749245
707,gujarat,sabar kantha,bajra,17800.0,14500.0,1.4772727272727273
708,gujarat,sabar kantha,jowar,5400.0,4300.0,1.5
709,gujarat,sabar kantha,rice,36900.0,69000.0,3.614837671049101
710,gujarat,surat,Maize,3500.0,4800.0,2.0
711,gujarat,surat,bajra,1200.0,900.0,1.7
712,gujarat,surat,jowar,51200.0,58900.0,1.796875
713,gujarat,surat,ragi,200.0,100.0,1.0
714,gujarat,surat,rice,83500.0,167000.0,2.6534517231741663
715,gujarat,surendranagar,Maize,200.0,200.0,1.6
716,gujarat,surendranagar,bajra,85900.0,133900.0,2.0327868852459017
717,gujarat,surendranagar,jowar,20830.0,30058.0,1.443014882381181
718,gujarat,surendranagar,rice,4140.0,6496.0,3.0
719,gujarat,tapi,Maize,2360.0,5401.0,3.7333880229696472
720,gujarat,tapi,bajra,100.0,154.0,1.673913043478261
721,gujarat,tapi,jowar,25300.0,32800.0,2.2894632600514955
722,gujarat,tapi,rice,65160.0,187507.0,3.201886540260831
723,gujarat,vadodara,Maize,54600.0,105100.0,2.08641975308642
724,gujarat,vadodara,bajra,12100.0,16400.0,2.4411292909849216
725,gujarat,vadodara,jowar,10200.0,19700.0,1.931372549019608
726,gujarat,vadodara,ragi,400.0,400.0,1.0
727,gujarat,vadodara,rice,61400.0,83600.0,2.1650241892134026
728,gujarat,valsad,Maize,100.0,100.0,1.3333333333333333
729,gujarat,valsad,jowar,2700.0,3700.0,2.0
730,gujarat,valsad,ragi,12900.0,10400.0,1.118279569892473
731,gujarat,valsad,rice,109200.0,229900.0,2.699754584581992
732,haryana,ambala,Maize,8000.0,15000.0,5.0
733,haryana,ambala,bajra,1000.0,2000.0,2.0
734,haryana,ambala,jowar,10.0,10.0,1.0
735,haryana,ambala,rice,90900.0,360400.0,4.150431983737083
736,haryana,bhiwani,Maize,100.0,200.0,2.833333333333333
737,haryana,bhiwani,bajra,222539.0,326000.0,1.7439955054075564
738,haryana,bhiwani,jowar,7582.0,3000.0,0.5333333333333333
739,haryana,bhiwani,rice,28000.0,64000.0,3.0
740,haryana,charki dadri,Maize,20.0,60.0,3.0
741,haryana,charki dadri,bajra,55200.0,109300.0,1.980072463768116
742,haryana,charki dadri,jowar,2000.0,1000.0,0.5294117647058824
743,haryana,charki dadri,rice,12000.0,25600.0,2.4
744,haryana,faridabad,Maize,1000.0,3000.0,3.2223415682062297
745,haryana,faridabad,bajra,19000.0,22000.0,3.333333333333333
746,haryana,faridabad,jowar,28000.0,8000.0,1.1574074074074074
747,haryana,faridabad,rice,31274.0,94000.0,3.217635380297118
748,haryana,fatehabad,Maize,154.0,0.0,0.0
749,haryana,fatehabad,bajra,14640.0,30000.0,2.686108979278588
750,haryana,fatehabad,rice,128700.0,513100.0,4.452753714196007
751,haryana,gurgaon,Maize,93.0,30.0,3.0
752,haryana,gurgaon,bajra,64735.0,86800.0,2.7731629392971247
753,haryana,gurgaon,jowar,22002.0,5000.0,1.364256480218281
754,haryana,gurgaon,rice,10884.0,25000.0,3.8240917782026767
