,state,district,crop,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
1654,tamil nadu,pudukkottai,jowar,149.0,248.0,2.210526315789474
1655,tamil nadu,pudukkottai,ragi,16.0,58.0,4.5
1656,tamil nadu,pudukkottai,rice,4841.0,12303.0,4.468190240889438
1657,tamil nadu,ramanathapuram,Maize,1487.0,10407.0,7.499248120300752
1658,tamil nadu,ramanathapuram,bajra,1604.0,4378.0,3.4445318646734853
1659,tamil nadu,ramanathapuram,jowar,7277.0,16162.0,2.2209701800192385
1660,tamil nadu,ramanathapuram,ragi,706.0,2837.0,4.462006079027356
1661,tamil nadu,salem,Maize,14572.0,137687.0,9.64205337048548
1662,tamil nadu,salem,bajra,162.0,474.0,3.1486486486486487
1663,tamil nadu,salem,jowar,21512.0,27301.0,1.428636779505947
1664,tamil nadu,salem,ragi,2907.0,14624.0,5.030615755073959
1665,tamil nadu,salem,rice,4220.0,18268.0,4.328909952606635
1666,tamil nadu,salem,wheat,25.0,12.0,0.48
1667,tamil nadu,sivaganga,Maize,148.0,740.0,7.5
1668,tamil nadu,sivaganga,bajra,7.0,18.0,3.2
1669,tamil nadu,sivaganga,jowar,219.0,437.0,2.209090909090909
1670,tamil nadu,sivaganga,ragi,423.0,1702.0,4.457142857142857
1671,tamil nadu,sivaganga,rice,817.0,3512.0,4.469230769230769
1672,tamil nadu,thanjavur,Maize,825.0,4127.0,7.5
1673,tamil nadu,thanjavur,bajra,5.0,13.0,2.6
1674,tamil nadu,thanjavur,jowar,28.0,45.0,1.6071428571428572
1675,tamil nadu,thanjavur,ragi,3.0,12.0,4.0
1676,tamil nadu,thanjavur,rice,20044.0,81310.0,4.369035308021864
1677,tamil nadu,the nilgiris,wheat,430.0,44.0,0.4835164835164835
1678,tamil nadu,theni,Maize,5412.0,41162.0,8.938505620454045
1679,tamil nadu,theni,bajra,2578.0,4037.0,3.863157894736842
1680,tamil nadu,theni,jowar,8025.0,44382.0,5.530467289719626
1681,tamil nadu,theni,ragi,80.0,317.0,4.428571428571429
1682,tamil nadu,theni,rice,3794.0,15887.0,4.469453376205788
1683,tamil nadu,thiruvallur,Maize,415.0,3112.0,8.0
1684,tamil nadu,thiruvallur,bajra,171.0,428.0,3.147058823529412
1685,tamil nadu,thiruvallur,jowar,71.0,153.0,2.1666666666666665
1686,tamil nadu,thiruvallur,ragi,1062.0,4458.0,4.4888059701492535
1687,tamil nadu,thiruvallur,rice,26745.0,121916.0,4.558459525144887
1688,tamil nadu,thiruvarur,Maize,13.0,87.0,7.0
1689,tamil nadu,thiruvarur,jowar,1.0,2.0,2.0
1690,tamil nadu,thiruvarur,ragi,2.0,7.0,3.5
1691,tamil nadu,thiruvarur,rice,10043.0,42283.0,4.34206202505648
1692,tamil nadu,tiruchirappalli,Maize,8591.0,60119.0,7.499663752521856
1693,tamil nadu,tiruchirappalli,bajra,189.0,477.0,3.147368421052632
1694,tamil nadu,tiruchirappalli,jowar,16654.0,23723.0,2.574952561669829
1695,tamil nadu,tiruchirappalli,ragi,5.0,18.0,4.0
1696,tamil nadu,tiruchirappalli,rice,2970.0,12032.0,4.467879688080208
1697,tamil nadu,tirunelveli,Maize,13811.0,115769.0,10.075313249800054
1698,tamil nadu,tirunelveli,bajra,151.0,435.0,3.152173913043478
1699,tamil nadu,tirunelveli,jowar,348.0,562.0,2.203921568627451
1700,tamil nadu,tirunelveli,ragi,90.0,378.0,4.458333333333333
1701,tamil nadu,tirunelveli,rice,33776.0,131473.0,4.479003925611642
1702,tamil nadu,tiruppur,Maize,21447.0,210611.0,9.820068074789017
1703,tamil nadu,tiruppur,bajra,233.0,570.0,3.130434782608696
1704,tamil nadu,tiruppur,jowar,32385.0,10056.0,0.7265420936307012
1705,tamil nadu,tiruppur,rice,712.0,3181.0,4.467696629213483
1706,tamil nadu,tiruvannamalai,Maize,1564.0,10466.0,7.5
1707,tamil nadu,tiruvannamalai,bajra,1166.0,4600.0,4.883227176220807
1708,tamil nadu,tiruvannamalai,jowar,380.0,774.0,2.2051282051282053
1709,tamil nadu,tiruvannamalai,ragi,4398.0,15116.0,4.015057573073516
1710,tamil nadu,tiruvannamalai,rice,62170.0,280996.0,4.624002369629252
1711,tamil nadu,tuticorin,Maize,55472.0,387920.0,6.993077588693395
1712,tamil nadu,tuticorin,bajra,12847.0,36519.0,3.262590829366073
1713,tamil nadu,tuticorin,jowar,18107.0,62685.0,3.461920804108908
1714,tamil nadu,tuticorin,ragi,181.0,718.0,4.48
1715,tamil nadu,tuticorin,rice,10901.0,42942.0,4.468005410467173
1716,tamil nadu,vellore,Maize,4135.0,31012.0,7.499879081015719
1717,tamil nadu,vellore,bajra,133.0,266.0,3.1463414634146343
1718,tamil nadu,vellore,jowar,1031.0,1149.0,2.189189189189189
1719,tamil nadu,vellore,ragi,5631.0,25791.0,4.747655761617003
1720,tamil nadu,vellore,rice,26397.0,122357.0,4.919016506189821
1721,tamil nadu,villupuram,Maize,14130.0,87949.0,8.252697757342592
1722,tamil nadu,villupuram,bajra,2360.0,6045.0,3.207473508087005
1723,tamil nadu,villupuram,jowar,284.0,626.0,2.204225352112676
1724,tamil nadu,villupuram,ragi,3533.0,15558.0,4.403622983300312
1725,tamil nadu,villupuram,rice,43425.0,182245.0,4.553435013613174
1726,tamil nadu,virudhunagar,Maize,32194.0,251351.0,8.285722935335432
1727,tamil nadu,virudhunagar,bajra,3792.0,16496.0,4.350210970464135
1728,tamil nadu,virudhunagar,jowar,13489.0,57295.0,4.247535028541774
1729,tamil nadu,virudhunagar,ragi,140.0,588.0,4.468085106382978
1730,tamil nadu,virudhunagar,rice,4586.0,17595.0,4.138270547945205
1731,telangana,adilabad,Maize,13614.0,52050.0,10.982222222222225
1732,telangana,adilabad,bajra,1644.0,1542.0,1.0
1733,telangana,adilabad,jowar,10721.0,14950.0,2.2720364741641337
1734,telangana,adilabad,ragi,8.0,9.0,1.125
1735,telangana,adilabad,rice,25191.0,73608.0,3.793103448275862
1736,telangana,adilabad,wheat,3170.0,13329.0,4.88599706744868
1737,telangana,bhadradri,Maize,6434.0,37646.0,8.70688824662813
1738,telangana,bhadradri,bajra,28.0,24.0,0.8571428571428571
1739,telangana,bhadradri,jowar,202.0,430.0,2.128712871287129
1740,telangana,bhadradri,rice,22711.0,74810.0,4.111007834284956
1741,telangana,hanumakonda,Maize,16887.0,122469.0,7.56799531066823
1742,telangana,hanumakonda,rice,30042.0,114100.0,4.238013887358095
1743,telangana,jagitial,Maize,11270.0,76850.0,6.818988464951198
1744,telangana,jagitial,bajra,9366.0,8148.0,1.2156224572823433
1745,telangana,jagitial,jowar,705.0,839.0,2.125
1746,telangana,jagitial,rice,102546.0,391623.0,3.818998303200515
1747,telangana,jangoan,Maize,6790.0,40190.0,7.909194097616345
1748,telangana,jangoan,jowar,94.0,177.0,2.132530120481928
1749,telangana,jangoan,rice,46799.0,165949.0,3.607991612301957
1750,telangana,jayashankar,Maize,6924.0,55433.0,9.749032711924023
1751,telangana,jayashankar,bajra,4.0,4.0,1.0
1752,telangana,jayashankar,jowar,7.0,8.0,1.5
1753,telangana,jayashankar,rice,25912.0,93024.0,3.633019604619621
1754,telangana,jogulamba,Maize,2193.0,8277.0,6.8049382716049385
1755,telangana,jogulamba,bajra,49.0,74.0,1.510204081632653
1756,telangana,jogulamba,jowar,2050.0,4781.0,3.018308080808081
1757,telangana,jogulamba,rice,17810.0,56458.0,3.1700168444693992
1758,telangana,jogulamba,wheat,4.0,7.0,1.75
1759,telangana,kamareddy,Maize,19126.0,105188.0,7.035516018995385
1760,telangana,kamareddy,jowar,6852.0,25688.0,3.748978400467017
1761,telangana,kamareddy,rice,74463.0,309096.0,4.151001168365497
1762,telangana,kamareddy,wheat,1016.0,2455.0,2.4163385826771653
1763,telangana,karimnagar,Maize,54493.0,302104.0,8.354010102254527
1764,telangana,karimnagar,bajra,1968.0,1854.0,0.9420731707317072
1765,telangana,karimnagar,jowar,1271.0,1940.0,1.8846153846153848
1766,telangana,karimnagar,rice,208458.0,768793.0,4.235001453817078
1767,telangana,khammam,Maize,36149.0,271462.0,7.509530000829899
1768,telangana,khammam,bajra,6.0,6.0,1.0
1769,telangana,khammam,jowar,529.0,599.0,2.1286764705882355
1770,telangana,khammam,rice,82093.0,318849.0,4.055994794208557
1771,telangana,komaram bheem asifabad,Maize,854.0,5811.0,6.933977455716586
1772,telangana,komaram bheem asifabad,jowar,3855.0,3454.0,1.1471095772217428
1773,telangana,komaram bheem asifabad,rice,5026.0,15063.0,2.9970155192996417
1774,telangana,komaram bheem asifabad,wheat,407.0,639.0,1.8774193548387097
1775,telangana,mahabubabad,Maize,20686.0,115831.0,6.942905121746431
1776,telangana,mahabubabad,bajra,3.0,3.0,1.0
1777,telangana,mahabubabad,jowar,1428.0,1653.0,1.2280701754385963
1778,telangana,mahabubabad,rice,46056.0,155301.0,3.495022434099832
1779,telangana,mahbubnagar,Maize,6216.0,32242.0,6.926553672316384
1780,telangana,mahbubnagar,jowar,6829.0,5792.0,2.117647058823529
1781,telangana,mahbubnagar,ragi,244.0,286.0,1.6022727272727273
1782,telangana,mahbubnagar,rice,64886.0,177139.0,3.3129931614939507
1783,telangana,mahbubnagar,wheat,13.0,8.0,1.0
1784,telangana,mancherial,Maize,1109.0,8330.0,7.51127141568981
1785,telangana,mancherial,jowar,390.0,523.0,2.125683060109289
1786,telangana,mancherial,rice,38616.0,164002.0,4.246996063807748
1787,telangana,mancherial,wheat,3.0,6.0,2.0
1788,telangana,medak,Maize,17990.0,74479.0,6.09559244419004
1789,telangana,medak,bajra,9.0,9.0,1.2857142857142858
1790,telangana,medak,jowar,7584.0,7705.0,2.895336787564766
1791,telangana,medak,ragi,3.0,5.0,1.6666666666666667
1792,telangana,medak,rice,62331.0,230500.0,4.12699982419128
1793,telangana,medak,wheat,2118.0,1711.0,1.8725490196078431
1794,telangana,medchal malkajgiri,Maize,127.0,876.0,6.897637795275591
1795,telangana,medchal malkajgiri,jowar,8.0,15.0,2.142857142857143
1796,telangana,medchal malkajgiri,rice,4552.0,17898.0,3.9318980667838312
1797,telangana,medchal malkajgiri,wheat,1.0,1.0,1.0
1798,telangana,mulugu,Maize,2631.0,28830.0,10.957810718358038
1799,telangana,mulugu,jowar,4.0,7.0,1.75
1800,telangana,mulugu,rice,16336.0,62502.0,3.826028403525955
1801,telangana,nagarkurnool,Maize,2798.0,19388.0,6.929235167977127
1802,telangana,nagarkurnool,bajra,2.0,2.0,1.0
1803,telangana,nagarkurnool,jowar,887.0,1887.0,2.1273957158962795
1804,telangana,nagarkurnool,ragi,17.0,17.0,1.5
1805,telangana,nagarkurnool,rice,36066.0,124752.0,3.4589918482781568
1806,telangana,nalgonda,Maize,977.0,5181.0,6.923076923076923
1807,telangana,nalgonda,bajra,16.0,9.0,1.2857142857142858
1808,telangana,nalgonda,jowar,1278.0,723.0,2.127659574468085
1809,telangana,nalgonda,rice,201558.0,659095.0,3.5099952023028944
1810,telangana,nalgonda,wheat,4.0,5.0,1.25
1811,telangana,narayanapet,Maize,32.0,222.0,6.9375
1812,telangana,narayanapet,jowar,744.0,806.0,1.251552795031056
1813,telangana,narayanapet,ragi,21.0,33.0,1.5714285714285714
1814,telangana,narayanapet,rice,26102.0,87885.0,3.366983372921615
1815,telangana,nirmal,Maize,33025.0,290606.0,8.799576078728236
1816,telangana,nirmal,bajra,1139.0,1204.0,1.0570676031606672
1817,telangana,nirmal,jowar,2651.0,5904.0,2.574792847797645
1818,telangana,nirmal,ragi,11.0,13.0,1.181818181818182
1819,telangana,nirmal,rice,40684.0,157488.0,3.8710058008062136
1820,telangana,nirmal,wheat,1249.0,1962.0,1.92570281124498
1821,telangana,nizamabad,Maize,39813.0,233344.0,6.930042446156265
1822,telangana,nizamabad,bajra,6755.0,7900.0,1.2159458211482224
1823,telangana,nizamabad,jowar,7245.0,11063.0,2.128205128205128
1824,telangana,nizamabad,ragi,2.0,2.0,1.0
1825,telangana,nizamabad,rice,130653.0,526924.0,4.1600016145470695
1826,telangana,nizamabad,wheat,1196.0,1971.0,2.321867321867322
1827,telangana,peddapalli,Maize,4490.0,42547.0,9.713086808287438
1828,telangana,peddapalli,bajra,2621.0,2278.0,0.8691339183517741
1829,telangana,peddapalli,jowar,12.0,26.0,2.1666666666666665
1830,telangana,peddapalli,rice,77967.0,318027.0,4.364999573996762
1831,telangana,rajanna,Maize,1013.0,7380.0,7.285291214215202
1832,telangana,rajanna,jowar,9.0,19.0,2.111111111111111
1833,telangana,rajanna,rice,53823.0,212601.0,3.986011666159843
1834,telangana,rajanna,wheat,47.0,87.0,1.851063829787234
1835,telangana,rangareddi,Maize,2405.0,13038.0,5.452948557089084
1836,telangana,rangareddi,bajra,14.0,17.0,1.2142857142857142
1837,telangana,rangareddi,jowar,3640.0,3338.0,2.1271929824561404
1838,telangana,rangareddi,ragi,327.0,508.0,2.208695652173913
1839,telangana,rangareddi,rice,17986.0,44659.0,3.117034465658319
1840,telangana,rangareddi,wheat,568.0,777.0,3.827586206896552
1841,telangana,sangareddy,Maize,2051.0,8497.0,4.142857142857143
1842,telangana,sangareddy,bajra,3.0,1.0,1.0
1843,telangana,sangareddy,jowar,5543.0,7694.0,1.3880570088399784
1844,telangana,sangareddy,ragi,1.0,1.0,1.0
1845,telangana,sangareddy,rice,18317.0,81437.0,4.649973111051358
1846,telangana,sangareddy,wheat,848.0,938.0,1.2545454545454546
1847,telangana,siddipet,Maize,13340.0,61377.0,6.240036600244002
1848,telangana,siddipet,rice,65196.0,247419.0,3.874005713933365
1849,telangana,siddipet,wheat,8.0,13.0,1.8571428571428568
1850,telangana,suryapet,Maize,153.0,1056.0,6.964705882352941
1851,telangana,suryapet,jowar,452.0,549.0,2.1279620853080567
1852,telangana,suryapet,rice,152048.0,551630.0,3.741001956590981
1853,telangana,vikarabad,Maize,2436.0,16883.0,6.930623973727422
1854,telangana,vikarabad,jowar,2183.0,2128.0,1.200225606316977
1855,telangana,vikarabad,ragi,62.0,65.0,1.5853658536585369
1856,telangana,vikarabad,rice,13303.0,47252.0,3.5519807562204013
1857,telangana,vikarabad,wheat,147.0,184.0,1.880434782608696
1858,telangana,wanaparthy,Maize,294.0,2001.0,6.947712418300654
1859,telangana,wanaparthy,jowar,175.0,208.0,2.125
1860,telangana,wanaparthy,ragi,8.0,13.0,1.625
1861,telangana,wanaparthy,rice,46626.0,154845.0,3.321001158152104
1862,telangana,warangal,Maize,48909.0,305842.0,10.355988593155894
1863,telangana,warangal,bajra,77.0,72.0,1.0
1864,telangana,warangal,jowar,2349.0,1602.0,2.128571428571429
1865,telangana,warangal,rice,95542.0,299046.0,3.979993960440888
1866,telangana,yadadri,Maize,44.0,304.0,6.909090909090909
1867,telangana,yadadri,jowar,32.0,68.0,2.125
1868,telangana,yadadri,rice,80400.0,285581.0,3.8380058214606176
1869,telangana,yadadri,wheat,1.0,1.0,1.0
1870,the dadra and nagar haveli and daman and diu,dadra and nagar haveli,Maize,20.0,20.0,1.0526315789473684
1871,the dadra and nagar haveli and daman and diu,dadra and nagar haveli,rice,3350.0,8486.0,2.533134328358209
1872,the dadra and nagar haveli and daman and diu,dadra and nagar haveli,wheat,50.0,120.0,2.4
1873,tripura,dhalai,Maize,332.0,571.39,2.446428571428572
1874,tripura,dhalai,jowar,75.0,61.0,0.8260869565217391
1875,tripura,dhalai,rice,1863.0,5219.0,2.9277638190954773
1876,tripura,dhalai,wheat,555.0,1147.0,2.45
1877,tripura,gomati,Maize,361.0,703.98,2.371024734982332
1878,tripura,gomati,jowar,128.0,102.95,0.8061224489795918
1879,tripura,gomati,rice,16196.0,49479.0,3.1952084017065965
1880,tripura,gomati,wheat,49.0,102.0,2.55
1881,tripura,khowai,Maize,471.0,1121.0,2.3800424628450108
1882,tripura,khowai,jowar,150.0,119.0,0.7969924812030075
1883,tripura,khowai,rice,8269.0,25155.0,3.424636678200692
1884,tripura,khowai,wheat,20.0,50.0,2.5
1885,tripura,north tripura,Maize,294.0,375.0,2.2072072072072078
1886,tripura,north tripura,jowar,3.0,2.45,1.0
1887,tripura,north tripura,rice,1135.0,3222.0,2.9186046511627906
1888,tripura,north tripura,wheat,259.0,490.0,2.390625
1889,tripura,sepahijala,Maize,474.0,1061.65,2.5404255319148934
1890,tripura,sepahijala,jowar,36.0,28.45,0.7902777777777777
1891,tripura,sepahijala,rice,20461.0,67254.0,3.444330636074977
1892,tripura,sepahijala,wheat,37.0,83.0,2.375
1893,tripura,south tripura,Maize,451.0,811.0,2.465045592705167
1894,tripura,south tripura,jowar,18.0,14.0,0.7777777777777778
1895,tripura,south tripura,rice,17399.0,62974.0,3.6194034139893096
1896,tripura,south tripura,wheat,407.0,721.0,2.3125
1897,tripura,unakoti,Maize,197.0,326.0,2.4696969696969697
1898,tripura,unakoti,jowar,25.0,20.0,0.8
1899,tripura,unakoti,rice,1046.0,3618.0,3.458891013384321
1900,tripura,unakoti,wheat,65.0,179.0,2.753846153846154
1901,tripura,west tripura,Maize,479.0,935.37,2.4610986301369864
1902,tripura,west tripura,jowar,18.0,14.594,0.8107777777777777
1903,tripura,west tripura,rice,8990.0,31575.0,3.53781512605042
1904,tripura,west tripura,wheat,633.0,1126.0,2.333333333333333
1905,uttar pradesh,agra,Maize,768.0,1441.0,2.467625899280576
1906,uttar pradesh,agra,barley,11435.0,37664.0,3.51319284575881
1907,uttar pradesh,agra,rice,37.0,94.0,2.588235294117647
1908,uttar pradesh,agra,wheat,138121.0,578320.0,4.368998783703133
1909,uttar pradesh,aligarh,Maize,810.0,1513.0,2.46726862302483
1910,uttar pradesh,aligarh,barley,26159.0,95194.0,4.278040288485451
1911,uttar pradesh,aligarh,rice,935.0,2440.0,2.609625668449198
1912,uttar pradesh,aligarh,wheat,225289.0,961295.0,4.299999552686787
1913,uttar pradesh,allahabad,Maize,166.0,498.0,4.666666666666667
1914,uttar pradesh,allahabad,barley,10571.0,19956.0,3.350237375917134
1915,uttar pradesh,allahabad,wheat,234879.0,790673.0,3.761437644204467
1916,uttar pradesh,almora,barley,4487.0,4946.0,1.1022955203922442
1917,uttar pradesh,almora,ragi,36053.0,42444.0,1.1772668016531218
1918,uttar pradesh,almora,wheat,56016.0,59699.0,1.0879971527715988
1919,uttar pradesh,ambedkar nagar,Maize,345.0,813.0,4.666666666666667
1920,uttar pradesh,ambedkar nagar,barley,1416.0,2698.0,3.2782503037667072
1921,uttar pradesh,ambedkar nagar,wheat,120248.0,488740.0,4.110996044344091
1922,uttar pradesh,amethi,Maize,263.0,673.0,2.55893536121673
1923,uttar pradesh,amethi,barley,1789.0,4438.0,3.2158333333333333
1924,uttar pradesh,amethi,rice,670.0,1832.0,2.734328358208955
1925,uttar pradesh,amethi,wheat,129363.0,499225.0,3.876000590066693
1926,uttar pradesh,amroha,Maize,564.0,1417.0,2.6192236598890943
1927,uttar pradesh,amroha,barley,132.0,369.0,3.278688524590164
1928,uttar pradesh,amroha,rice,22.0,50.0,2.6153846153846154
1929,uttar pradesh,amroha,wheat,103684.0,348334.0,3.873002813017712
1930,uttar pradesh,auraiya,Maize,1566.0,2893.0,2.46617915904936
1931,uttar pradesh,auraiya,barley,4307.0,11459.0,3.4110019646365424
1932,uttar pradesh,auraiya,rice,3.0,11.0,3.6666666666666665
1933,uttar pradesh,auraiya,wheat,108461.0,417939.0,4.136003325119496
1934,uttar pradesh,azamgarh,Maize,1038.0,1906.0,4.333333333333333
1935,uttar pradesh,azamgarh,barley,4910.0,10110.0,3.1492268967997123
1936,uttar pradesh,azamgarh,ragi,60.0,88.0,1.7
1937,uttar pradesh,azamgarh,rice,243.0,602.0,2.477366255144033
1938,uttar pradesh,azamgarh,wheat,243897.0,852201.0,3.6919947665754
1939,uttar pradesh,bageshwar,barley,2384.0,3994.0,1.6753355704697988
1940,uttar pradesh,bageshwar,ragi,7557.0,11139.0,1.4739976181024217
1941,uttar pradesh,bageshwar,wheat,14623.0,23835.0,1.629966491144088
1942,uttar pradesh,baghpat,Maize,17.0,28.0,2.0
1943,uttar pradesh,baghpat,barley,279.0,904.0,4.2075471698113205
1944,uttar pradesh,baghpat,ragi,1.0,2.0,2.0
1945,uttar pradesh,baghpat,rice,4.0,12.0,3.0
1946,uttar pradesh,baghpat,wheat,57709.0,255083.0,4.737005329718286
1947,uttar pradesh,bahraich,Maize,9046.0,16856.0,4.638095238095239
1948,uttar pradesh,bahraich,barley,1349.0,2833.0,3.268595041322314
1949,uttar pradesh,bahraich,ragi,58.0,85.0,1.4655172413793105
1950,uttar pradesh,bahraich,rice,9.0,17.0,1.8888888888888888
1951,uttar pradesh,bahraich,wheat,183146.0,629399.0,3.792988147223955
1952,uttar pradesh,ballia,Maize,5344.0,15680.0,4.237693389592124
1953,uttar pradesh,ballia,barley,8666.0,12950.0,3.0045267489711933
1954,uttar pradesh,ballia,ragi,167.0,245.0,1.75
1955,uttar pradesh,ballia,rice,189.0,473.0,2.502645502645503
1956,uttar pradesh,ballia,wheat,148282.0,542431.0,3.94022445792322
1957,uttar pradesh,balrampur,Maize,694.0,1497.0,2.3028846153846154
1958,uttar pradesh,balrampur,barley,655.0,1598.0,3.274193548387097
1959,uttar pradesh,balrampur,rice,521.0,1444.0,2.7715930902111325
1960,uttar pradesh,balrampur,wheat,100460.0,324641.0,3.683994916138989
1961,uttar pradesh,banda,Maize,109.0,387.0,3.55045871559633
1962,uttar pradesh,banda,barley,2473.0,4688.0,2.975521305530372
1963,uttar pradesh,banda,ragi,1.0,1.0,1.0
1964,uttar pradesh,banda,wheat,197157.0,489299.0,3.0625594612187674
1965,uttar pradesh,barabanki,Maize,906.0,2331.0,2.5871254162042177
1966,uttar pradesh,barabanki,barley,886.0,1934.0,3.084507042253521
1967,uttar pradesh,barabanki,ragi,13.0,22.0,1.6923076923076923
1968,uttar pradesh,barabanki,rice,15.0,30.0,2.5
1969,uttar pradesh,barabanki,wheat,168346.0,677088.0,4.040999717492051
1970,uttar pradesh,bareilly,Maize,541.0,1017.0,2.4752475247524752
1971,uttar pradesh,bareilly,barley,405.0,816.0,3.282608695652174
1972,uttar pradesh,bareilly,ragi,12.0,20.0,1.6666666666666667
1973,uttar pradesh,bareilly,rice,1558.0,3208.0,2.675059952038369
1974,uttar pradesh,bareilly,wheat,217227.0,782673.0,3.9090011634876425
1975,uttar pradesh,basti,Maize,201.0,424.0,4.6
1976,uttar pradesh,basti,barley,147.0,386.0,3.2857142857142856
1977,uttar pradesh,basti,ragi,8.0,12.0,1.5
1978,uttar pradesh,basti,rice,148.0,401.0,2.70945945945946
1979,uttar pradesh,basti,wheat,120160.0,471766.0,3.944004146602461
1980,uttar pradesh,bijnor,Maize,34.0,102.0,3.533333333333333
1981,uttar pradesh,bijnor,barley,95.0,200.0,3.25
1982,uttar pradesh,bijnor,rice,124.0,313.0,3.0
1983,uttar pradesh,bijnor,wheat,157273.0,569328.0,3.751000827575071
1984,uttar pradesh,budaun,Maize,9727.0,18273.0,2.467018469656992
1985,uttar pradesh,budaun,barley,3640.0,7411.0,3.278061224489796
1986,uttar pradesh,budaun,rice,105.0,209.0,2.515151515151515
1987,uttar pradesh,budaun,wheat,311520.0,1080351.0,4.079998884199871
1988,uttar pradesh,bulandshahr,Maize,3407.0,6300.0,2.4670684459750323
1989,uttar pradesh,bulandshahr,barley,15626.0,51090.0,4.2126764794232505
1990,uttar pradesh,bulandshahr,rice,11.0,32.0,3.0
1991,uttar pradesh,bulandshahr,wheat,201066.0,910427.0,4.541000992633614
1992,uttar pradesh,chamoli,barley,1658.0,2307.0,1.3914354644149578
1993,uttar pradesh,chamoli,ragi,10888.0,17389.0,1.5970793534166057
1994,uttar pradesh,chamoli,wheat,21847.0,28971.0,1.3379269806021814
1995,uttar pradesh,champawat,barley,2152.0,3312.0,1.5390334572490707
1996,uttar pradesh,champawat,ragi,8212.0,13074.0,1.5920603994154896
1997,uttar pradesh,champawat,wheat,14456.0,22060.0,1.52600996126176
1998,uttar pradesh,chandauli,Maize,84.0,236.0,3.5526315789473686
1999,uttar pradesh,chandauli,barley,4204.0,6695.0,2.7610887096774195
2000,uttar pradesh,chandauli,ragi,5.0,8.0,1.6666666666666667
2001,uttar pradesh,chandauli,rice,6.0,20.0,3.333333333333333
2002,uttar pradesh,chandauli,wheat,111873.0,381704.0,3.7480018067202137
2003,uttar pradesh,chitrakoot,Maize,45.0,123.0,3.0
2004,uttar pradesh,chitrakoot,barley,6777.0,16289.0,3.2942734868555124
2005,uttar pradesh,chitrakoot,ragi,1.0,2.0,2.0
2006,uttar pradesh,chitrakoot,wheat,59917.0,154137.0,3.0964262038208883
2007,uttar pradesh,dehradun,Maize,15.0,15.0,1.5714285714285714
2008,uttar pradesh,dehradun,barley,1644.0,2422.0,1.8251695553880931
2009,uttar pradesh,dehradun,ragi,2822.0,4736.0,1.6782423812898652
2010,uttar pradesh,dehradun,wheat,24191.0,49462.0,2.044644702575338
2011,uttar pradesh,deoria,Maize,2715.0,8319.0,3.264092321349312
2012,uttar pradesh,deoria,barley,2108.0,4102.0,3.4504504504504503
2013,uttar pradesh,deoria,ragi,23.0,34.0,1.8
2014,uttar pradesh,deoria,rice,87.0,187.0,2.4545454545454546
2015,uttar pradesh,deoria,wheat,156721.0,513972.0,3.357999202921749
2016,uttar pradesh,etah,Maize,6296.0,11641.0,2.509717314487633
2017,uttar pradesh,etah,barley,16765.0,42983.0,4.181029429006918
2018,uttar pradesh,etah,rice,337.0,981.0,2.9109792284866467
2019,uttar pradesh,etah,wheat,228431.0,734406.0,4.1509999267452935
2020,uttar pradesh,etawah,Maize,1153.0,2051.0,2.5080906148867315
2021,uttar pradesh,etawah,barley,6313.0,16306.0,3.6710411198600177
2022,uttar pradesh,etawah,rice,2.0,4.0,2.0
2023,uttar pradesh,etawah,wheat,99202.0,419734.0,4.370999822966457
2024,uttar pradesh,faizabad,Maize,1669.0,3249.0,4.635135135135135
2025,uttar pradesh,faizabad,barley,448.0,823.0,3.2248995983935744
2026,uttar pradesh,faizabad,ragi,4.0,6.0,1.5
2027,uttar pradesh,faizabad,rice,32.0,95.0,2.96875
2028,uttar pradesh,faizabad,wheat,110742.0,413104.0,3.888001054107726
2029,uttar pradesh,farrukhabad,Maize,7486.0,13909.0,2.467573221757322
2030,uttar pradesh,farrukhabad,barley,3001.0,6858.0,3.423778264040846
2031,uttar pradesh,farrukhabad,rice,150.0,567.0,3.78
2032,uttar pradesh,farrukhabad,wheat,94534.0,337876.0,4.497996458857515
2033,uttar pradesh,fatehpur,Maize,82.0,151.0,5.0
2034,uttar pradesh,fatehpur,barley,11390.0,17318.0,3.350264239577217
2035,uttar pradesh,fatehpur,ragi,7.0,12.0,1.7142857142857142
2036,uttar pradesh,fatehpur,wheat,185392.0,710602.0,3.9881286536141785
2037,uttar pradesh,firozabad,Maize,1588.0,2941.0,2.4716981132075477
2038,uttar pradesh,firozabad,barley,15462.0,47338.0,3.672187539813989
2039,uttar pradesh,firozabad,ragi,6.0,9.0,1.5
2040,uttar pradesh,firozabad,rice,1.0,3.0,3.0
2041,uttar pradesh,firozabad,wheat,110573.0,412663.0,4.050003925725278
2042,uttar pradesh,gautam buddha nagar,Maize,3.0,5.0,2.5
2043,uttar pradesh,gautam buddha nagar,barley,6903.0,18179.0,4.212224108658743
2044,uttar pradesh,gautam buddha nagar,rice,208.0,608.0,2.923076923076923
2045,uttar pradesh,gautam buddha nagar,wheat,77919.0,268049.0,4.223003437346547
2046,uttar pradesh,ghaziabad,Maize,249.0,406.0,5.0
2047,uttar pradesh,ghaziabad,barley,1601.0,5021.0,4.21875
2048,uttar pradesh,ghaziabad,ragi,1.0,1.0,1.0
2049,uttar pradesh,ghaziabad,rice,12.0,27.0,2.25
