iteration,scenario,metric,metric_key,status,kharif_status,rabi_status,pct_reduction,display_pct_change
11,Nitrogen based,Profit,profit,Optimal,Optimal,Optimal,-17.784018586127157,17.784018586127157
11,Water based,Profit,profit,Optimal,Optimal,Optimal,-12.01295947621304,12.01295947621304
11,Nitrogen based,Calorie,Calorie,Optimal,Optimal,Optimal,-6.019985605764316,6.019985605764316
11,Water based,Calorie,Calorie,Optimal,Optimal,Optimal,-5.505602716861871,5.505602716861871
11,Nitrogen based,Phosphorus application,P_applied,Optimal,Optimal,Optimal,12.649135183895266,-12.649135183895266
11,Water based,Phosphorus application,P_applied,Optimal,Optimal,Optimal,6.206600467942744,-6.206600467942744
11,Nitrogen based,Nitrogen application,N_applied,Optimal,Optimal,Optimal,13.225040387251184,-13.225040387251184
11,Water based,Nitrogen application,N_applied,Optimal,Optimal,Optimal,2.48617660318351,-2.48617660318351
11,Nitrogen based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,19.00716440530616,-19.00716440530616
11,Water based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,10.94905994459931,-10.94905994459931
11,Nitrogen based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,23.428974181176713,-23.428974181176713
11,Water based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,6.94052695549117,-6.94052695549117
11,Nitrogen based,Water Demand,water,Optimal,Optimal,Optimal,24.521459475346337,-24.521459475346337
11,Water based,Water Demand,water,Optimal,Optimal,Optimal,47.56670685178818,-47.56670685178818
12,Nitrogen based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,22.789931012817814,-22.789931012817814
12,Water based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,7.5262517013204375,-7.5262517013204375
12,Nitrogen based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,25.29886106507554,-25.29886106507554
12,Water based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,9.519723409599063,-9.519723409599063
12,Nitrogen based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,38.08255807532399,-38.08255807532399
12,Water based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,48.55121633521135,-48.55121633521135
12,Nitrogen based,Profit,profit,Optimal,Optimal,Optimal,-16.26416129522283,16.26416129522283
